solID,fb_alphas,fb_gammas,fb_thetas,tv_alphas,tv_gammas,tv_thetas,mape,nrmse,decomp.rssd,rsq_train,pos,lambda,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
1_102_3,1.50171996487887,0.752810310455774,0.0378433563911241,1.16353097422333,0.600156854607558,0.0312642986194722,0.0289250055425691,0.0386844865522783,0.325700099435542,0.972247665249073,0,99196.3476285975,0.151936054229736,129.193731069565,3,102,1,1,,FALSE,FALSE,
1_102_4,1.88644357382227,0.627382072093151,0.0812258830687055,1.46445197324416,0.541387544174991,0.0762066142926024,0.129702462951295,0.0405175573877872,0.31014545707136,0.969555253428349,1,108640.103868931,0.177927017211914,129.373656988144,4,102,1,1,,FALSE,FALSE,
1_102_5,1.60297319300271,0.711236965216803,0.0335378471643635,1.65511829967084,0.859304681411591,0.0612859934411463,0.0678208109114918,0.0278346360791694,0.386273313296162,0.985631979250351,1,90395.2474255489,0.149929046630859,129.525584936142,5,102,1,1,,FALSE,FALSE,
1_102_6,1.62585663308511,0.716874796245782,0.0958051532131412,1.98494594701716,0.930302284591702,0.00087933471592662,0.051148133991678,0.03320795425792,0.442391468414428,0.979549209690849,1,98901.9256567558,0.157918930053711,129.685521841049,6,102,1,1,,FALSE,FALSE,
1_103_1,1.7364304769317,0.681168307902851,0.0339972273410891,1.40731632312739,0.558660261352125,0.155394548056961,0.122348859552997,0.0413529505725149,0.279931663280112,0.968286888384763,1,108905.336109664,0.149930000305176,130.385725021362,1,103,1,1,,FALSE,FALSE,
1_103_2,1.70501443524305,0.462133224315567,0.100945604854558,0.648768445465428,0.657839118616504,0.0804165013128074,0.0171769270533503,0.0545466652524071,0.200978003043044,0.944822469294338,0,108065.840024393,0.15258002281189,130.539304971695,2,103,1,1,,FALSE,FALSE,
1_103_3,1.43957969782757,0.856736587243015,0.00759922149384416,1.63685403891813,0.833033716494636,0.0863176815489718,0.0513740291071643,0.028843501419056,0.383676924468409,0.984571567274724,1,99286.4214932664,0.176926136016846,130.717231035233,3,103,1,1,,FALSE,FALSE,
1_103_4,1.66015466201325,0.717383558207998,0.0399672111855076,1.86235552083567,0.489617536444572,0.029110302916896,0.0886231049036816,0.0349260914770068,0.362585821994628,0.977378269419583,0,99230.122595865,0.149945974349976,130.869174957275,4,103,1,1,,FALSE,FALSE,
1_103_5,1.3721035675166,0.788611213807084,0.0498275914995886,1.26211203214867,0.798629210165695,0.172951493535834,0.0286140185097555,0.040176362455028,0.340171707503738,0.970065839821162,1,99127.0019221545,0.172624111175537,131.043797016144,5,103,1,1,,FALSE,FALSE,
1_103_6,1.80097024723619,0.743327770764447,0.12058324333699,0.765364958188188,0.894135858623438,0.102539637952213,0.115291424030601,0.0485632643240091,0.187952621859786,0.956263744868943,1,108396.294460003,0.175917148590088,131.22271490097,6,103,1,1,,FALSE,FALSE,
1_104_1,1.61176895707954,0.683844246693867,0.0544072749515344,1.40603766634225,0.802643373017121,0.154247572263779,0.059532459800002,0.0373337428406616,0.336145127830044,0.974151882764736,1,99114.0275519436,0.150930881500244,131.822438001633,1,104,1,1,,FALSE,FALSE,
1_104_2,1.41520744035332,0.764326965185667,0.0582595305245463,0.154901345647522,0.51523218805371,0.131416921412527,0.00124155528779817,0.05851471567633,0.313622081859387,0.936502584371656,0,130996.583649219,0.174919128417969,131.998357057571,2,104,1,1,,FALSE,FALSE,
1_104_3,1.76500953063742,0.841662291611933,0.00261698745898107,1.93538366947654,0.63775999910806,0.0195393311673106,0.173211307633131,0.0262585820335069,0.349635006679822,0.987213008034674,1,99476.0965371446,0.149945974349976,132.150301933289,3,104,1,1,,FALSE,FALSE,
1_104_4,1.4522806187653,0.970420134454186,0.0146462233469319,1.09510504375411,0.681518805352827,0.0361449443885294,0.0649380328905535,0.0360349908158678,0.300338541153238,0.975918990843171,0,99392.3165310697,0.151937007904053,132.304239988327,4,104,1,1,,FALSE,FALSE,
1_104_5,1.88195704225881,0.85916067772168,0.0729618175516792,0.787270766310778,0.371245954061208,0.0750834154191843,0.175022308894885,0.0503227016134016,0.104880552918382,0.953037225298016,0,99341.030490228,0.179931163787842,132.486170053482,5,104,1,1,,FALSE,FALSE,
1_104_6,1.697584735996,0.560985563638151,0.055940919519577,1.23272598608283,0.511472042777957,0.160872745178715,0.0572267808463319,0.0472095633261007,0.275958391749266,0.958668057347423,0,108592.991298808,0.15393590927124,132.642102956772,6,104,1,1,,FALSE,FALSE,
1_105_1,1.27913576738415,0.820440760780202,0.00778105639684498,1.27221298704037,0.769017411065573,0.0540634796415958,0.0518510546028084,0.0337719124279201,0.37792621530943,0.978848695362423,0,99145.5056370947,0.178950071334839,133.274868011475,1,105,1,1,,FALSE,FALSE,
1_105_2,1.61427735873425,0.495502732162371,0.0900664894730918,1.00855609035268,0.975279931155119,0.0574553869029203,0.0386474738292135,0.0420948882661766,0.345617800540899,0.967138712606653,0,98609.9269388416,0.150934934616089,133.426782846451,2,105,1,1,,FALSE,FALSE,
1_105_3,1.70811174994458,0.796269478250654,0.0108439601975289,1.2032165660123,0.825621642424982,0.00360445982969959,0.138332004413753,0.0308667487960637,0.307222089578012,0.982331176743262,0,99392.1873490337,0.151936054229736,133.581717967987,3,105,1,1,,FALSE,FALSE,
1_105_4,1.87605615677147,0.932219656881037,0.063533977527688,1.69529019278495,0.534476116863453,0.192319170764874,0.197837791050702,0.0397387889422126,0.256111525577677,0.970714333882593,1,99455.5545387489,0.181929111480713,133.764647006989,4,105,1,1,,FALSE,FALSE,
1_105_5,1.039026562735,0.986778922231027,0.00102587433131765,1.25096348725401,0.525117139150893,0.0889603215867639,0.198463494099789,0.0411476808397859,0.385303179429493,0.968600945068643,0,99077.6692403098,0.154453992843628,133.921099901199,5,105,1,1,,FALSE,FALSE,
1_105_6,1.69049783235525,0.941211177590055,0.0323077084111102,0.755322782165978,0.954825558279934,0.012119548532942,0.1439076882935,0.0409808453124078,0.202892749387304,0.968855047265125,0,99496.1355628206,0.153524875640869,134.0766248703,6,105,1,1,,FALSE,FALSE,
1_106_1,1.07409299880871,0.776522450226417,0.0403583982802057,0.988688425441293,0.693936393553183,0.0897959874722838,0.256831743520092,0.0428224852216306,0.374999382584404,0.965992900841007,0,98979.9341428391,0.15302586555481,134.827381849289,1,106,1,1,,FALSE,FALSE,
1_106_2,1.75864398401757,0.945124643324484,0.0630778250042099,0.515672319153837,0.677676653674601,0.128867441701164,0.172235228865651,0.0512122460434361,0.0084872650210763,0.951362247536495,0,119743.609206411,0.151605129241943,134.981055021286,2,106,1,1,,FALSE,FALSE,
1_106_3,1.75415735662045,0.569821805486251,0.0452963805832316,0.597749483694198,0.72764120772246,0.140070513073904,0.0853037021738306,0.0514235683962196,0.0926079730379997,0.95096002146097,0,108671.390848049,0.178918123245239,135.161972045898,3,106,1,1,,FALSE,FALSE,
1_106_4,1.71525077548585,0.410476984568381,0.131378761996027,0.977433567609546,0.879237927829986,0.0304715527826903,0.0615999349616255,0.0489917619438632,0.358113487940727,0.955488526748679,0,107599.286982959,0.152231931686401,135.316202878952,4,106,1,1,,FALSE,FALSE,
1_106_5,1.7387506787525,0.685466971707003,0.0976272870407736,0.713108573846147,0.669112081714749,0.0598564322066198,0.0840553584848928,0.0502574575308118,0.188829434300656,0.953158922137249,0,108536.151560954,0.149930953979492,135.469133853912,5,106,1,1,,FALSE,FALSE,
1_106_6,1.26228511145121,0.566846219969942,0.00519331920757535,1.46919404689646,0.633637988528549,0.0424176019385863,0.137592922253487,0.036335653943562,0.420559095177475,0.975515467684716,0,98855.2636320454,0.151930093765259,135.622061014175,6,106,1,1,,FALSE,FALSE,
1_107_1,1.49555562033351,0.880519235386732,0.023001004198329,1.43250137027979,0.835476634845361,0.0306627562207791,0.0612824148792338,0.0272164270831693,0.365550251086825,0.986263120960892,1,90517.9845674608,0.152930021286011,136.247773885727,1,107,1,1,,FALSE,FALSE,
1_107_2,1.67893673737685,0.611641692392917,0.0352858537777355,0.954495105280495,0.600854749982538,0.149535615758068,0.0788587545480913,0.0468048578652911,0.217471400346545,0.959373658680342,0,108752.789347368,0.17491888999939,136.424691915512,2,107,1,1,,FALSE,FALSE,
1_107_3,1.50171996487887,0.752810310455774,0.088249630982385,1.19401939710232,0.600156854607558,0.0312642986194722,0.00559089175177308,0.0419166362993284,0.346093954291474,0.967416427421461,0,108592.366627068,0.153928995132446,136.580621004105,3,107,1,1,639,FALSE,TRUE,16
1_107_4,1.9984994520756,0.668325967281432,0.0140663087847608,1.52361703465768,0.541387544174991,0.0762066142926024,0.196222340558888,0.0347504489194655,0.271831796778023,0.977605225688128,1,99352.9540860814,0.150928020477295,136.733547925949,4,107,1,1,,FALSE,FALSE,
1_107_5,1.73586337301001,0.88431345583064,0.0335378471643635,1.65511829967084,0.859304681411591,0.159687714682042,0.1631030815579,0.03146481359989,0.32243582343733,0.98163985198681,1,99470.162456727,0.174906969070435,136.910454034805,5,107,1,1,,FALSE,FALSE,
1_107_6,1.62585663308511,0.716874796245782,0.0569859098869664,0.513516697600885,0.907957775131908,0.0107144555779683,0.0741331757303673,0.0542612217338633,0.151651552361352,0.94539844798209,0,119428.964981697,0.160437107086182,137.072890996933,6,107,1,1,,FALSE,FALSE,
1_108_1,1.8354088928113,0.843825098479493,0.0200518590707214,1.16383145665888,0.59095430465445,0.155394548056961,0.19258040391426,0.0409181868828366,0.194546837814599,0.968950213771628,1,109210.812952694,0.176916837692261,137.707579851151,1,108,1,1,,FALSE,FALSE,
1_108_2,1.79426826956135,0.315090977216874,0.100945604854558,0.648768445465428,0.657839118616504,0.0804165013128074,0.0732742570134978,0.0572424973151295,0.22692613252733,0.939233671608397,0,107608.087963575,0.15093207359314,137.860511064529,2,108,1,1,,FALSE,FALSE,
1_108_3,1.43957969782757,0.811938038043883,0.00318477111856474,1.63685403891813,0.833033716494636,0.0863176815489718,0.0454084564372667,0.0292819395306435,0.386152883641512,0.984098959991133,1,99239.83230046,0.150930881500244,138.013440847397,3,108,1,1,,FALSE,FALSE,
1_108_4,1.66015466201325,0.717383558207998,0.0544585162002151,1.29779486518153,0.853793105803552,0.098357953650221,0.0928278447043568,0.0351794508895012,0.326299249163658,0.977048875750159,1,108849.710400517,0.175904989242554,138.191344976425,4,108,1,1,,FALSE,FALSE,
1_108_5,1.9477011988165,0.843995292062455,0.0843304181076741,1.26211203214867,0.588676861919208,0.163718500474988,0.200441181688995,0.042905524611666,0.2133388989017,0.965860882964292,1,108954.253130208,0.154941082000732,138.348284959793,5,108,1,1,,FALSE,FALSE,
1_108_6,1.80097024723619,0.743327770764447,0.12058324333699,1.96635807342411,0.894135858623438,0.102539637952213,0.118832077312955,0.03629155832667,0.400058316150992,0.975574858686194,1,98766.66642144,0.211905956268311,138.561189889908,6,108,1,1,,FALSE,FALSE,
1_109_1,1.9480775108948,0.683844246693867,0.0544072749515344,1.40603766634225,0.802643373017121,0.107049623234939,0.172860533381965,0.0330375859513321,0.294581576093688,0.9797585106912,1,99259.308240717,0.151930093765259,139.285501003265,1,109,1,1,,FALSE,FALSE,
1_109_2,1.41520744035332,0.764326965185667,0.0582595305245463,0.534189909760951,0.684454600928368,0.17239258349797,0.0226619979118112,0.0527222909434351,0.0833056123164392,0.948451693960369,0,99094.111591334,0.156476020812988,139.443975925446,2,109,1,1,,FALSE,FALSE,
1_109_3,1.7313317164848,0.982026018771293,0.00261698745898107,1.93538366947654,0.63775999910806,0.0195393311673106,0.18365326920079,0.025065197132735,0.34180435858361,0.988348868588763,1,99581.8315523424,0.174921989440918,139.620895862579,3,109,1,1,,FALSE,FALSE,
1_109_4,1.48271262563823,0.974981188862824,0.0199393092242198,1.52358744342086,0.681518805352827,0.0361449443885294,0.0801566592109141,0.029143412080451,0.356040768718709,0.984249053885685,0,99413.8237978058,0.152930021286011,139.775825023651,4,109,1,1,,FALSE,FALSE,
1_109_5,1.88195704225881,0.85916067772168,0.0729618175516792,1.6923217426741,0.608427249173072,0.051121769195017,0.180729580503528,0.0314365696158513,0.317880965951762,0.981672798693122,1,99341.030490228,0.148953914642334,139.926777839661,5,109,1,1,,FALSE,FALSE,
1_109_6,1.64173713628862,0.794251487400817,0.0294636602195827,0.963584654598837,0.308369042743716,0.160872745178715,0.112031042606193,0.0529399868815373,0.136316819388998,0.948025118227071,0,109021.714430648,0.171921968460083,140.100698947907,6,109,1,1,,FALSE,FALSE,
1_10_1,1.40562314806268,0.589894714144996,0.0762106726520973,0.583770658042072,0.475737452082209,0.165864886141086,0.0798527487238396,0.0569165434329253,0.1304462027648,0.939923740294155,0,119007.013825317,0.155927181243896,10.5596220493317,1,10,1,1,,FALSE,FALSE,
1_10_2,0.676150742585184,0.736183226517652,0.12981648181437,1.08644418878745,0.583038336308784,0.0853670167523399,1.04602026310457,0.0509683248143745,0.512494108925533,0.951824462260267,0,107774.430255168,0.154929161071777,10.7165510654449,2,10,1,1,,FALSE,FALSE,
1_10_3,1.30490114811185,0.56781778175563,0.0914661935785732,1.31887361338805,0.848338172110583,0.0729125923971075,0.181685747116298,0.0387595471304188,0.427170770631465,0.972139863521231,1,98643.4690199116,0.172919988632202,10.891471862793,3,10,1,1,,FALSE,FALSE,
1_10_4,1.26517702570115,0.797349570866754,0.120598549536957,1.70886112785861,0.903988844802154,0.000874621639978009,0.151565795835968,0.0360704757816519,0.475099214410085,0.975871540600947,1,98570.8012265668,0.168921947479248,11.062392950058,4,10,1,1,,FALSE,FALSE,
1_10_5,1.87808386950401,0.486688422206232,0.16245599038689,0.924303393484431,0.371677743706633,0.121262751725652,0.0270541543141344,0.0608220713527454,0.221659592771593,0.931396185469556,0,107347.353072205,0.160925149917603,11.2253170013428,5,10,1,1,,FALSE,FALSE,
1_10_6,1.22313084262806,0.698908610033178,0.120063583559748,1.92360439897836,0.945643502860177,0.0167445347251657,0.212352023401895,0.0373270234435657,0.502444936976611,0.974161186312717,1,98482.0366638664,0.19991397857666,11.4272298812866,6,10,1,1,,FALSE,FALSE,
1_110_1,1.27913576738415,0.920025887235283,0.0351280714950628,1.8707085975695,0.966894865673906,0.0882198668417496,0.0403281520018031,0.0296034940496188,0.446539556232957,0.983747813489592,1,99215.3215302763,0.149898052215576,140.717380046844,1,110,1,1,,FALSE,FALSE,
1_110_2,1.61427735873425,0.495502732162371,0.0900664894730918,0.212553233962463,0.927666031285092,0.122718922346186,0.0238734247071901,0.0600856273508568,0.184462177007695,0.933047460963992,0,118776.006081912,0.173927068710327,140.893306016922,2,110,1,1,,FALSE,FALSE,
1_110_3,1.86423424252058,0.940510138892052,0.0108439601975288,1.2032165660123,0.825621642424982,0.0783482311506566,0.211014282540043,0.0300874895402482,0.236373455890726,0.98321204656132,1,99618.0411348799,0.151936054229736,141.047240972519,3,110,1,1,,FALSE,FALSE,
1_110_4,1.87605615677147,0.932219656881037,0.063533977527688,0.4941907095579,0.994072443788538,0.192319170764874,0.20045215947298,0.0509883598587711,0.0617642234405908,0.951786580350469,1,109152.348318247,0.157921075820923,141.207165002823,4,110,1,1,,FALSE,FALSE,
1_110_5,1.43261153366018,0.698646252023633,0.0453762856504227,0.438195342784043,0.485630321752412,0.164122146517201,0.00638799512763851,0.0560931579633511,0.00195223390077476,0.941649358751936,0,119342.937216143,0.20290994644165,141.411073923111,5,110,1,1,659,FALSE,TRUE,1
1_110_6,1.60869306460005,0.802442445669106,0.049066702706328,1.20206597736729,0.850536421948879,0.0441846250083545,0.0846312392141129,0.0328645637597219,0.324490963965465,0.979969970210975,1,99272.8845307934,0.157931804656982,141.571004867554,6,110,1,1,,FALSE,FALSE,
1_111_1,1.25398777445316,0.421594846695814,0.041157802152757,1.23604380531184,0.876349083258821,0.140390937098712,0.229228156451376,0.0422138288878927,0.414400758919292,0.966952748753219,0,108287.586994864,0.172928810119629,142.311293840408,1,111,1,1,,FALSE,FALSE,
1_111_2,1.75864398401757,0.945124643324484,0.0630778250042099,0.796045867775502,0.607084591566401,0.0852112336845148,0.157165752121769,0.0445515233072855,0.146084175894209,0.963191258632618,0,99413.2480519189,0.150556087493896,142.464848995209,2,111,1,1,,FALSE,FALSE,
1_111_3,1.63034282153453,0.659119762273046,0.000990152749799507,0.189344352570724,0.909932265886636,0.125037159079712,0.0995283914306899,0.0562515239586488,0.28822695871955,0.941319414698902,0,119431.917214126,0.148931980133057,142.614779949188,3,111,1,1,,FALSE,FALSE,
1_111_4,1.76807436504452,0.84404248377653,0.0608623942032531,1.74047920355769,0.879237927829986,0.0503376317128128,0.145241607484942,0.0262085345476672,0.365859777334806,0.987261704261788,1,90518.7179560649,0.176916122436523,142.793694972992,4,111,1,1,,FALSE,FALSE,
1_111_5,1.65582201492008,0.937800029725648,0.0558194256754333,1.14414732589382,0.570200749639635,0.0598564322066198,0.123510466967447,0.0386678697659664,0.262944772773379,0.972271501965732,0,99391.2922219927,0.152930974960327,142.949625015259,5,111,1,1,,FALSE,FALSE,
1_111_6,1.91180755973915,0.967574820586615,0.0472714992543436,1.46919404689646,0.633637988528549,0.0424176019385863,0.213014445376327,0.0298065417539262,0.273466858801267,0.983524104338823,1,99574.1369272238,0.149930953979492,143.100555896759,6,111,1,1,,FALSE,FALSE,
1_112_1,1.49555562033351,0.880519235386732,0.0382687592909913,1.43250137027979,0.74123605514625,0.0306627562207791,0.0582229909836176,0.0302671652952201,0.363288050524605,0.983010940064735,1,99315.826763516,0.152777194976807,143.847743034363,1,112,1,1,,FALSE,FALSE,
1_112_2,1.85212232303809,0.611641692392917,0.0352858537777355,1.88582914680181,0.88294897947132,0.0845555602598578,0.138638068337715,0.0298465612636492,0.382299004871483,0.983479832184584,1,99159.1443431663,0.149919986724854,143.998672962189,2,112,1,1,,FALSE,FALSE,
1_112_3,1.50171996487887,0.735456084897658,0.0739120281889522,0.650160137304459,0.708539769313171,0.073325971335236,0.017816417723333,0.0507679163523079,0.191870689555741,0.952202571764907,0,119276.670498605,0.17491602897644,144.175591945648,3,112,1,1,,FALSE,FALSE,
1_112_4,1.76235652753847,0.627382072093151,0.0783495440910817,0.520664130796105,0.59572586299849,0.185501691627724,0.0894785394909817,0.0554836564145206,0.00979081253680513,0.942910531630548,0,108613.051828409,0.154933929443359,144.333525896072,4,112,1,1,,FALSE,FALSE,
1_112_5,1.45969132377838,0.939996776588861,0.0335378471643635,1.65511829967084,0.859304681411591,0.0612859934411463,0.0532500713200972,0.0262084554878887,0.38983091974632,0.987261781113496,1,90526.194028711,0.149937868118286,144.485462903976,5,112,1,1,,FALSE,FALSE,
1_112_6,1.32994330403472,0.894687030031014,0.0297457882660369,1.98494594701716,0.930302284591702,0.000879334715926605,0.0216074015887485,0.0275524090472256,0.457989056627984,0.98592186886455,1,90423.1421530044,0.149933099746704,144.637392997742,6,112,1,1,,FALSE,FALSE,
1_113_1,1.92312741049068,0.939598764686023,0.0379920795214238,1.16383145665888,0.59095430465445,0.155394548056961,0.217049402080929,0.0395880064239996,0.172682254109286,0.970936151866483,1,99593.3407822616,0.150937080383301,145.40708398819,1,113,1,1,,FALSE,FALSE,
1_113_2,1.99605729195201,0.680502595907766,0.131984505296298,0.648768445465428,0.657839118616504,0.0804165013128074,0.146879282997192,0.0530527712747753,0.113229237524563,0.947803425700762,0,98626.7222589397,0.172929048538208,145.582010984421,2,113,1,1,,FALSE,FALSE,
1_113_3,1.43957969782757,0.856736587243015,0.0266096569505553,1.29303861245599,0.833033716494636,0.0863176815489718,0.0286642925989296,0.0316251842762154,0.345273606245356,0.981452218078425,1,90462.7766231723,0.15760612487793,145.741616010666,3,113,1,1,,FALSE,FALSE,
1_113_4,1.66015466201325,0.717383558207998,0.0544585162002151,1.29779486518153,0.987974962867775,0.098357953650221,0.0796106751129365,0.0319864236867338,0.334604108762014,0.981026073124664,1,90368.941876247,0.148937940597534,145.892552852631,4,113,1,1,,FALSE,FALSE,
1_113_5,1.3721035675166,0.788611213807084,0.0911421360034022,0.230717971537073,0.715636439712359,0.179789052944863,0.0468546540745447,0.0591119984590349,0.189767474680694,0.935199682185855,0,119116.863735268,0.15093994140625,146.045491933823,5,113,1,1,,FALSE,FALSE,
1_113_6,1.80097024723619,0.743327770764447,0.0969312421673021,0.835045739680473,0.936359554004087,0.102539637952213,0.119206051362916,0.04396980603907,0.206932978400261,0.964146219850244,1,99000.4381130588,0.179178953170776,146.22566986084,6,113,1,1,,FALSE,FALSE,
1_114_1,1.9480775108948,0.890881383951287,0.107409145962982,0.283287957938291,0.59510213315525,0.105127100458918,0.195662966524774,0.0563278958380352,0.214083848302155,0.941159966970813,0,108777.81614898,0.178915023803711,147.153774023056,1,114,1,1,,FALSE,FALSE,
1_114_2,1.41520744035332,0.94830419184107,0.00180158694040478,0.932074357808877,0.684454600928368,0.17239258349797,0.0645750409715826,0.0448015202779961,0.211553862895097,0.962777001544728,0,109030.667440713,0.15492582321167,147.310701847076,2,114,1,1,,FALSE,FALSE,
1_114_3,1.64103726927,0.938334872446209,0.0263695642206844,0.991334959628091,0.812326743718537,0.0195393311673106,0.130800592701891,0.0354559141529829,0.262968805051679,0.976686728263373,0,99477.6377651774,0.150933027267456,147.46363401413,3,114,1,1,,FALSE,FALSE,
1_114_4,1.48271262563823,0.974981188862824,0.0199393092242198,0.595467552794816,0.489736590019914,0.0571847507430835,0.0814132022901795,0.0505911996907556,0.11204136048237,0.952534746168769,0,109106.548881583,0.15192985534668,147.616562843323,4,114,1,1,,FALSE,FALSE,
1_114_5,1.98363987218449,0.85916067772168,0.0729618175516792,1.6923217426741,0.608427249173072,0.051121769195017,0.202496249589764,0.0300043768679929,0.301851866198863,0.983304667417351,1,90554.7780516612,0.178407907485962,147.796970844269,5,114,1,1,,FALSE,FALSE,
1_114_6,1.9390073454647,0.937082094471673,0.055940919519577,1.23272598608283,0.511472042777957,0.0757577819654695,0.211481867543414,0.038291639558586,0.210680380815846,0.972808461803323,1,99525.2918867843,0.151930093765259,147.950901031494,6,114,1,1,,FALSE,FALSE,
1_115_1,1.27913576738415,0.828844238640221,0.0437631902231013,1.76522944700392,0.745088681639102,0.0312120433674995,0.0745324309379055,0.0299529908038767,0.441522197812069,0.983361803934469,1,99126.9549448154,0.177926063537598,148.667578935623,1,115,1,1,,FALSE,FALSE,
1_115_2,1.4894536811627,0.722832050047124,0.0900664894730918,1.00855609035268,0.927666031285092,0.122718922346186,0.00449991265523549,0.0430354975316625,0.309150346905709,0.965653735680938,1,108536.665211849,0.1494300365448,148.819006919861,2,115,1,1,686,FALSE,TRUE,10
1_115_3,1.86423424252058,0.836846328668537,0.0106029267772009,1.25514445699888,0.92897797049004,0.0579435566808994,0.196448716942614,0.0280533181625735,0.272152671824517,0.985405328444804,1,99523.6443125078,0.14992880821228,148.970934867859,3,115,1,1,,FALSE,FALSE,
1_115_4,1.74227269575639,0.91017564613089,0.0576407079695988,0.500041233270816,0.534476116863453,0.0699923144287855,0.15317300618725,0.0518263718473096,0.0138825796531699,0.950188747191299,0,109098.185491207,0.179919004440308,149.152853012085,4,115,1,1,,FALSE,FALSE,
1_115_5,1.36137363042959,0.468513262344646,0.0307143297780049,0.217150441203914,0.811357470217582,0.164122146517201,0.120655786579605,0.0590199610287632,0.168945023359315,0.935401313389966,0,118957.810141471,0.151809930801392,149.305660963058,5,115,1,1,,FALSE,FALSE,
1_115_6,1.60869306460005,0.802442445669106,0.049066702706328,1.20206597736729,0.70755288829913,0.0211834588857183,0.082272908147717,0.0348986830232116,0.322171035646346,0.97741376055795,0,99272.8845307934,0.152935981750488,149.460597991943,6,115,1,1,,FALSE,FALSE,
1_116_1,1.41339551404621,0.776522450226417,0.0152931353131133,0.779655810264055,0.701233998597777,0.179979676172756,0.018935340243123,0.0486575196973162,0.183445157573281,0.956093806639814,0,108865.987072089,0.152929782867432,150.165928840637,1,116,1,1,,FALSE,FALSE,
