,date,tv,context_0_center,context_100_center,context_0_anchored,bookings_tv_noiseless,bookings_tv_noisy,bookings_tv_context_0_center,bookings_tv_context_0_anchored
123,2015-05-04,4425,2.6296628940792277,102.62966289407923,2.47535,10885000,10453746.567256236,12557476.882519618,12434026.567256236
124,2015-05-05,3852,-0.7150553809725844,99.28494461902741,4.1092,10770400,11053504.188081507,10481459.88330344,14340864.188081507
125,2015-05-06,7390,-1.7173488093649645,98.28265119063504,0.50765,11478000,10634178.771626897,9260299.724134926,11040298.771626897
126,2015-05-07,7536,1.0995733287782194,101.09957332877822,2.28575,11507200,11677604.341959404,12557263.00498198,13506204.341959404
127,2015-05-08,4254,1.4435787870676933,101.4435787870677,0.47450000000000003,10850800,10120615.466033611,11275478.495687766,10500215.466033611
128,2015-05-09,1351,-0.3230976384449371,99.67690236155507,3.5796,10270200,9755845.577633169,9497367.466877218,12619525.577633169
129,2015-05-10,3448,0.21233010378580963,100.2123301037858,3.52815,10689600,9288222.80735095,9458086.890379598,12110742.80735095
130,2015-05-11,3693,-1.201467301374852,98.79853269862515,1.9742000000000002,10738600,10700320.058569146,9739146.217469264,12279680.058569146
131,2015-05-12,7041,-0.16144406899035477,99.83855593100965,1.2739500000000001,11408200,11339499.902704354,11210344.64751207,12358659.902704354
132,2015-05-13,9865,-1.206737983253476,98.79326201674652,0.18715,11973000,11715587.642318973,10750197.255716193,11865307.642318973
133,2015-05-14,3371,2.080996742545988,102.08099674254599,2.03555,10674200,10815290.246489527,12480087.640526317,12443730.246489527
134,2015-05-15,8308,1.538247041913589,101.53824704191359,0.65475,11661600,11683162.742681745,12913760.376212617,12206962.742681745
135,2015-05-16,4139,-0.5972678505939002,99.4027321494061,3.7045000000000003,10827800,10520564.255721124,10042749.975246003,13484164.255721124
136,2015-05-17,8299,0.689654413337186,100.68965441333718,4.31175,11659800,13015489.346543226,13567212.877212975,16464889.346543226
137,2015-05-18,3489,-0.46143805228245705,99.53856194771754,0.39405,10697800,11156074.505392157,10786924.063566191,11471314.505392157
138,2015-05-19,665,-0.4876265566675228,99.51237344333248,0.11075,10133000,10210569.199179739,9820467.95384572,10299169.199179739
139,2015-05-20,7196,-0.16195130723192275,99.83804869276808,3.38905,11439200,11364836.600021575,11235275.554236036,14076076.600021575
140,2015-05-21,2275,0.8297884745624816,100.82978847456248,1.9512,10455000,10858701.3917688,11522532.171418786,12419661.3917688
141,2015-05-22,9058,-0.11463852119155996,99.88536147880843,1.96035,11811600,12287271.567191014,12195560.750237767,13855551.567191014
142,2015-05-23,4639,-2.6628449976200956,97.3371550023799,2.2666,10927800,12010399.611018492,9880123.612922415,13823679.611018492
143,2015-05-24,9119,0.18360745549768298,100.18360745549768,1.7257,11823800,12629460.786723753,12776346.7511219,14010020.786723753
144,2015-05-25,8416,-0.6166644032816843,99.38333559671831,3.5520500000000004,11683200,11204930.06232251,10711598.539697163,14046570.06232251
145,2015-05-26,3315,-1.58632927405299,98.41367072594701,0.62455,10663000,11294351.375267856,10025287.956025464,11793991.375267856
146,2015-05-27,9371,1.1154382105225569,101.11543821052256,0.2761,11874200,11935161.65868017,12827512.227098215,12156041.65868017
147,2015-05-28,2960,-0.7002668414353497,99.29973315856465,4.975700000000001,10592000,10200296.465403136,9640082.992254857,14180856.465403136
148,2015-05-29,2364,0.8604045132432298,100.86040451324322,0.2333,10472800,10799906.144889303,11488229.755483886,10986546.144889303
149,2015-05-30,7474,0.5164027563146782,100.51640275631468,1.3582,11494800,11241701.572398627,11654823.77745037,12328261.572398627
150,2015-05-31,9094,-0.30832228437552855,99.69167771562446,3.15025,11818800,12816274.797415683,12569616.96991526,15336474.797415683
151,2015-06-01,521,-0.7762941640482197,99.22370583595178,0.13915,10104200,11226576.074620053,10605540.743381478,11337896.074620053
152,2015-06-02,9636,-2.3461140001880567,97.65388599981195,0.9925,11927200,12346935.767596928,10470044.567446483,13140935.767596928
153,2015-06-03,8893,1.5086512015454123,101.50865120154542,3.1431500000000003,11778600,12241563.03715761,13448483.99839394,14756083.03715761
154,2015-06-04,7238,0.922652577486404,100.9226525774864,0.96575,11447600,11665976.986292424,12404099.048281547,12438576.986292424
155,2015-06-05,1616,0.7926551623559444,100.79265516235594,0.76505,10323200,9978340.687080545,10612464.8169653,10590380.687080545
156,2015-06-06,252,-0.23235511810353565,99.76764488189646,1.6844000000000001,10050400,9215884.020754013,9029999.926271185,10563404.020754013
157,2015-06-07,4350,0.7075319845768085,100.7075319845768,4.08835,10870000,9671608.044011006,10237633.631672453,12942288.044011006
158,2015-06-08,2966,-0.8651645325921786,99.13483546740783,3.21695,10593200,9684873.423369493,8992741.797295751,12258433.423369493
159,2015-06-09,619,-0.37562845116729154,99.62437154883271,1.506,10123800,10951770.258611767,10651267.497677933,12156570.258611767
160,2015-06-10,4252,-0.3251910232621912,99.67480897673781,4.0802000000000005,10850400,11126986.040874869,10866833.222265115,14391146.040874869
161,2015-06-11,2838,-0.4041062519068459,99.59589374809316,0.4248,10567600,11083796.062209241,10760511.060683765,11423636.062209241
162,2015-06-12,8723,-0.9403824675387499,99.05961753246125,2.6996,11744600,11728414.523866799,10976108.5498358,13888094.523866799
163,2015-06-13,5579,-0.9900806125991424,99.00991938740086,4.61235,11115800,10198105.79013368,9406041.300054366,13887985.79013368
164,2015-06-14,8838,1.0300195638729193,101.03001956387291,2.6925000000000003,11767600,11668743.852193642,12492759.503291978,13822743.852193642
165,2015-06-15,6359,0.566438736196567,100.56643873619657,3.1809000000000003,11271800,11670343.559338396,12123494.54829565,14215063.559338396
166,2015-06-16,184,-1.0545815608455387,98.94541843915447,1.4648,10036800,9909931.392698633,9066266.144022202,11081771.392698633
167,2015-06-17,2273,1.8164680053202393,101.81646800532025,4.33305,10454600,9614158.31080921,11067332.715065401,13080598.31080921
168,2015-06-18,5134,0.07508473273150422,100.0750847327315,3.9137500000000003,11026800,11978145.15187549,12038212.938060693,15109145.15187549
169,2015-06-19,5220,-0.6674778984641914,99.33252210153582,1.58355,11044000,10145635.689788383,9611653.37101703,11412475.689788383
170,2015-06-20,8709,-1.080395884916853,98.91960411508315,1.8809500000000001,11741800,11120102.05237293,10255785.344439449,12624862.05237293
171,2015-06-21,2177,1.3079798407583076,101.3079798407583,1.99675,10435400,10725837.65636231,11772221.528968956,12323237.65636231
172,2015-06-22,3679,0.5266265869523465,100.52662658695235,0.2363,10735800,10480559.727704795,10901860.997266673,10669599.727704795
173,2015-06-23,4056,1.2559677199894037,101.2559677199894,0.5700500000000001,10811200,10607257.110894354,11612031.286885876,11063297.110894354
174,2015-06-24,1184,-0.5870216320558334,99.41297836794416,2.9105000000000003,10236800,9325334.293943109,8855716.988298442,11653734.293943109
175,2015-06-25,7804,-0.4456591876740386,99.55434081232596,0.51875,11560800,11680707.77960078,11324180.42946155,12095707.77960078
176,2015-06-26,4162,1.4604587950345453,101.46045879503454,0.82245,10832400,10781283.94678468,11949650.982812317,11439243.94678468
177,2015-06-27,3239,-0.4844841348382973,99.5155158651617,4.8399,10647800,11355711.728669211,10968124.420798574,15227631.728669211
178,2015-06-28,1647,0.798680214197046,100.79868021419705,4.2061,10329400,11669686.711932477,12308630.883290114,15034566.711932477
179,2015-06-29,5212,-1.4055372601394558,98.59446273986055,2.23575,11042400,11022737.746967694,9898307.938856129,12811337.746967694
180,2015-06-30,4597,0.6881087464804906,100.6881087464805,1.3417000000000001,10919400,9911089.432789925,10461576.429974318,10984449.432789925
181,2015-07-01,7536,-0.5172263173898134,99.48277368261019,1.71245,11507200,11758402.013991468,11344620.960079618,13128362.013991468
182,2015-07-02,526,1.72947934971458,101.72947934971458,1.9109500000000001,10105200,9887217.655239256,11270801.13501092,11415977.655239256
183,2015-07-03,9883,-1.1906132939290528,98.80938670607095,2.9490000000000003,11976600,11001285.237011561,10048794.601868318,13360485.237011561
184,2015-07-04,3700,0.19242571339413533,100.19242571339413,2.13715,10740000,10487281.262550363,10641221.833265672,12197001.262550363
185,2015-07-05,3080,0.32683601044595767,100.32683601044596,0.19445,10616000,10986875.270284727,11248344.078641493,11142435.270284727
186,2015-07-06,1498,0.558825026267225,100.55882502626723,3.8208,10299600,10927886.290938355,11374946.311952135,13984526.290938355
187,2015-07-07,3672,0.5746838014707873,100.57468380147078,0.8490500000000001,10734400,11092662.128245652,11552409.169422282,11771902.128245652
188,2015-07-08,9297,0.3908123359914129,100.39081233599141,3.6340500000000002,11859400,13026495.307354592,13339145.176147722,15933735.307354592
189,2015-07-09,680,0.5549275279474655,100.55492752794747,0.41850000000000004,10136000,10262323.995499834,10706266.017857807,10597123.995499834
190,2015-07-10,9137,0.11423614568395525,100.11423614568396,1.377,11827400,11248599.708243314,11339988.624790478,12350199.708243314
191,2015-07-11,6230,-1.7086573733137471,98.29134262668626,0.61785,11246000,11146593.810394922,9779667.911743924,11640873.810394922
192,2015-07-12,110,-0.5564988038973061,99.44350119610269,4.09305,10022000,10197765.828838328,9752566.785720482,13472205.828838328
193,2015-07-13,5954,-1.6336395166213729,98.36636048337863,4.7373,11190800,11247103.989574447,9940192.37627735,15036943.989574447
194,2015-07-14,8217,0.03533318325447024,100.03533318325447,2.4279,11643400,10618500.673024401,10646767.219627976,12560820.673024401
195,2015-07-15,4719,0.10727614959787332,100.10727614959788,2.6439,10943800,11431860.900514573,11517681.820192872,13546980.900514573
196,2015-07-16,4921,1.6416366613914006,101.6416366613914,1.74645,10984200,11248597.417787716,12561906.746900836,12645757.417787716
197,2015-07-17,7920,0.5497853364639953,100.549785336464,2.9898000000000002,11584000,11400296.915052325,11840125.184223522,13792136.915052325
198,2015-07-18,6078,0.4601893401568633,100.46018934015686,3.891,11215600,11759778.689905107,12127930.162030598,14872578.689905107
199,2015-07-19,4789,-0.7332201144318116,99.26677988556818,3.57405,10957800,10996787.244543329,10410211.15299788,13856027.244543329
200,2015-07-20,9481,-1.5727971637238092,98.4272028362762,3.3369500000000003,11896200,10728799.751470374,9470562.020491326,13398359.751470374
201,2015-07-21,7283,-1.6116713502346551,98.38832864976534,3.89635,11456600,11651830.816770654,10362493.73658293,14768910.816770654
202,2015-07-22,816,1.0525911436693736,101.05259114366937,4.246,10163200,9795154.133566853,10637227.048502352,13191954.133566853
203,2015-07-23,1981,-1.849364071077743,98.15063592892226,3.21705,10396200,10286803.980326075,8807312.72346388,12860443.980326075
204,2015-07-24,37,1.209982344082175,101.20998234408218,0.6999500000000001,10007400,10227617.94459248,11195603.81985822,10787577.94459248
205,2015-07-25,3973,2.469024616398118,102.46902461639812,4.48925,10794600,10840764.968746107,12815984.661864601,14432164.968746107
206,2015-07-26,3968,1.6278288474437548,101.62782884744375,1.40655,10793600,9797746.11894959,11100009.196904594,10922986.11894959
207,2015-07-27,2513,-0.5085168420296409,99.49148315797036,2.4549000000000003,10502600,9658168.323656425,9251354.850032711,11622088.323656425
208,2015-07-28,867,0.604688676889339,100.60468867688934,4.87535,10173400,9027637.238018163,9511388.179529633,12927917.238018163
209,2015-07-29,3173,-0.007720410773350784,99.99227958922665,4.641500000000001,10634600,10027612.734591445,10021436.405972764,13740812.734591445
210,2015-07-30,3148,-0.6406328943394393,99.35936710566057,2.4257500000000003,10629600,11365834.164404621,10853327.848933069,13306434.164404621
211,2015-07-31,3147,-0.07184285724117209,99.92815714275883,3.06815,10629400,10999063.807922471,10941589.522129534,13453583.807922471
212,2015-08-01,6618,0.3443547030082259,100.34435470300822,1.8190000000000002,11323600,11830739.888482597,12106223.650889177,13285939.888482597
213,2015-08-02,1173,0.3645305690765549,100.36453056907655,3.5412000000000003,10234600,9824052.905570617,10115677.36083186,12657012.905570617
214,2015-08-03,8258,0.37659223532310404,100.3765922353231,4.12725,11651600,12223162.615857406,12524436.40411589,15524962.615857406
215,2015-08-04,4768,1.3497103308924894,101.34971033089249,1.8204500000000001,10953600,11412471.191375133,12492239.456089124,12868831.191375133
216,2015-08-05,6410,0.789841500211728,100.78984150021172,0.2585,11282000,11755118.0915637,12386991.291733082,11961918.0915637
217,2015-08-06,4399,-0.18245267664933892,99.81754732335067,0.2212,10879800,10483244.763532244,10337282.622212773,10660204.763532244
