date,tv,fb,context_0_center,context_100_center,fb_contribution,tv_contribution,bookings_noiseless,bookings_noisy,bookings_noisy_context
2015-01-19,7884,7332,-0.4417507599228953,99.5582492400771,2932800,1576800,14509600,14786791.968930027,14433391.36099171
2015-01-20,5884,6535,1.3427832193306726,101.34278321933067,2614000,1176800,13790800,14533243.373601142,15607469.94906568
2015-01-21,8224,7256,-0.36591523568928624,99.63408476431071,2902400,1644800,14547200,14769776.761186056,14477044.572634626
2015-01-22,4810,3398,-0.0012667402269397358,99.99873325977306,1359200,962000,12321200,12256352.419833357,12255339.027651805
2015-01-23,8508,3365,0.8032613477040916,100.8032613477041,1346000,1701600,13047600,13065975.393125711,13708584.471288985
2015-01-24,4976,4599,0.009317317812773306,100.00931731781277,1839600,995200,12834800,12782202.954583611,12789656.80883383
2015-01-25,2121,5549,-1.700496375433366,98.29950362456664,2219600,424200,12643800,13126850.66266355,11766453.562316857
2015-01-26,4020,3108,0.870343572644284,100.87034357264429,1243200,804000,12047200,11773227.275820574,12469502.133936001
2015-01-27,8132,3622,-0.08222508429871532,99.91777491570129,1448800,1626400,13075200,13310206.476726122,13244426.40928715
2015-01-28,5496,4372,1.2232157345136945,101.2232157345137,1748800,1099200,12848000,12315220.065598598,13293792.653209554
2015-01-29,8327,4445,-0.3069158790157492,99.69308412098425,1778000,1665400,13443400,13149283.21675354,12903750.51354094
2015-01-30,4925,4778,-0.29149252251086955,99.70850747748914,1911200,985000,12896200,12564953.903391074,12331759.885382378
2015-01-31,8276,7345,0.43994668812410687,100.43994668812411,2938000,1655200,14593200,14776451.183475804,15128408.533975089
2015-02-01,181,4221,-0.5530653785137551,99.44693462148625,1688400,36200,11724600,12602691.628722524,12160239.32591152
2015-02-02,1952,6015,1.691375126126545,101.69137512612654,2406000,390400,12796400,11866218.726732343,13219318.82763358
2015-02-03,2539,7207,0.7991553329206201,100.79915533292062,2882800,507800,13390600,11876816.856525641,12516141.122862138
2015-02-04,4592,3217,-0.5668117204125227,99.43318827958748,1286800,918400,12205200,12405502.393995404,11952053.017665386
2015-02-05,4214,5582,2.1350298122223244,102.13502981222233,2232800,842800,13075600,12775516.088134406,14483539.937912265
2015-02-06,8885,4055,-0.13080051706554138,99.86919948293446,1622000,1777000,13399000,12285497.333232412,12180856.919579979
2015-02-07,5653,6984,-1.3393649649990444,98.66063503500095,2793600,1130600,13924200,14477551.447798004,13406059.475798769
2015-02-08,232,7240,0.5638433712585185,100.56384337125851,2896000,46400,12942400,13316789.35386355,13767864.050870365
2015-02-09,8010,4901,0.7446738457918565,100.74467384579185,1960400,1602000,13562400,13874952.298298975,14470691.37493246
2015-02-10,3867,4177,0.8038995527409679,100.80389955274097,1670800,773400,12444200,12094006.151824651,12737125.794017425
2015-02-11,2746,7094,-1.1374982550021946,98.8625017449978,2837600,549200,13386800,15006713.65278257,14096715.048780816
2015-02-12,8822,4863,-0.7400304757063199,99.25996952429368,1945200,1764400,13709600,13796283.887732986,13204259.50716793
2015-02-13,7074,5837,-2.108700163349091,97.89129983665092,2334800,1414800,13749600,13875527.15090842,12188567.020229148
2015-02-14,3178,3059,-0.2493712393524241,99.75062876064757,1223600,635600,11859200,12655358.23172955,12455861.240247611
2015-02-15,52,4729,-0.0931139390297476,99.90688606097025,1891600,10400,11902000,11472851.82022767,11398360.669003872
2015-02-16,1170,3120,-1.4819448636162766,98.51805513638372,1248000,234000,11482000,11397890.902199928,10212335.011306906
2015-02-17,791,4625,1.5934490384060989,101.59344903840609,1850000,158200,12008200,11759693.215738436,13034452.446463315
2015-02-18,2435,3508,0.1466362359585903,100.1466362359586,1403200,487000,11890200,11465333.250674786,11582642.239441657
2015-02-19,3963,3005,0.6404739330265056,100.6404739330265,1202000,792600,11994600,12347827.110404273,12860206.256825479
2015-02-20,9798,5710,0.7443147590654041,100.7443147590654,2284000,1959600,14243600,13679513.122726439,14274964.929978762
2015-02-21,6936,7438,0.4123420625185545,100.41234206251855,2975200,1387200,14362400,14225341.553707046,14555215.20372189
2015-02-22,5427,3680,-0.8175956813969949,99.182404318603,1472000,1085400,12557400,12808427.774567936,12154351.22945034
2015-02-23,1286,2726,1.1319343676958515,101.13193436769585,1090400,257200,11347600,11147344.547801606,12052892.041958287
2015-02-24,1405,3488,-0.25530437626457825,99.74469562373542,1395200,281000,11676200,11635402.962529255,11431159.461517593
2015-02-25,5412,6455,-0.8183739306237616,99.18162606937624,2582000,1082400,13664400,13778385.140624903,13123685.996125894
2015-02-26,6670,3454,-1.0102481239115095,98.98975187608849,1381600,1334000,12715600,12295578.76931132,11487380.270182112
2015-02-27,1109,2954,-0.2663260733938481,99.73367392660616,1181600,221800,11403400,11618571.259075614,11405510.400360536
2015-02-28,5619,4073,-0.6546059469813768,99.34539405301862,1629200,1123800,12753000,12088840.276547173,11565155.518962072
2015-03-01,7208,5747,-2.8200237094372467,97.17997629056275,2298800,1441600,13740400,13935741.224995758,11679722.257445961
2015-03-02,2942,6774,1.0142040398146748,101.01420403981467,2709600,588400,13298000,12524993.675067993,13336356.906919733
2015-03-03,2261,3704,1.3335206523562024,101.3335206523562,1481600,452200,11933800,11390964.566077255,12457781.087962218
2015-03-04,7963,5035,-0.799126751198079,99.20087324880193,2014000,1592600,13606600,13525790.86008547,12886489.459127007
2015-03-05,3882,3014,1.4051311595069351,101.40513115950694,1205600,776400,11982000,11747859.606865674,12871964.534471223
2015-03-06,2609,7324,-0.3222316843402845,99.67776831565972,2929600,521800,13451400,12878415.240436332,12620629.892964104
2015-03-07,8848,4179,-0.18209544924112303,99.81790455075888,1671600,1769600,13441200,13094502.95698056,12948826.597587662
2015-03-08,8464,4771,-0.13388239409871724,99.86611760590128,1908400,1692800,13601200,14097194.655475888,13990088.740196915
2015-03-09,1132,7078,-0.7827384370563736,99.21726156294362,2831200,226400,13057600,12894598.99918933,12268408.249544231
2015-03-10,8767,5749,-0.5955923615998644,99.40440763840013,2299600,1753400,14053000,14385220.845893728,13908746.956613837
2015-03-11,3453,5862,0.521938585628024,100.52193858562802,2344800,690600,13035400,12527702.20324362,12945253.07174604
2015-03-12,6556,7089,0.7770132031970106,100.77701320319701,2835600,1311200,14146800,14239879.985354124,14861490.547911732
2015-03-13,7611,2659,-1.7697803792757993,98.2302196207242,1063600,1522200,12585800,13327963.003047394,11912138.699626755
2015-03-14,6643,3227,-0.608777023567891,99.3912229764321,1290800,1328600,12619400,13150288.701002449,12663267.082148137
2015-03-15,1953,4057,0.7580775706907348,100.75807757069073,1622800,390600,12013400,12046609.614978138,12653071.671530725
2015-03-16,5896,6967,-0.3606600147289208,99.63933998527108,2786800,1179200,13966000,14276035.129197607,13987507.11741447
2015-03-17,2752,5993,0.9543823249775235,100.95438232497753,2397200,550400,12947600,12766090.53928511,13529596.39926713
2015-03-18,7987,5011,-2.443847392254535,97.55615260774546,2004400,1597400,13601800,13889102.467892008,11934024.55408838
2015-03-19,7753,7485,0.22744459384833593,100.22744459384833,2994000,1550600,14544600,14996779.821019461,15178735.496098131
2015-03-20,8556,5264,0.04450142403479766,100.04450142403479,2105600,1711200,13816800,12936829.157290118,12972430.296517955
2015-03-21,2303,5171,-0.03808637808176387,99.96191362191824,2068400,460600,12529000,11772387.262669409,11741918.160203997
2015-03-22,3865,2594,0.6537130035006087,100.65371300350061,1037600,773000,11810600,12033470.100798363,12556440.50359885
2015-03-23,4820,4320,-0.25147450790821246,99.74852549209179,1728000,964000,12692000,13834601.635523755,13633422.029197184
2015-03-24,5400,4575,0.9678712922763435,100.96787129227634,1830000,1080000,12910000,12931462.68501288,13705759.718833955
2015-03-25,4260,6806,-1.5923337882787152,98.40766621172128,2722400,852000,13574400,13370653.983289571,12096786.9526666
2015-03-26,4699,5584,0.4718355379443439,100.47183553794434,2233600,939800,13173400,13765424.07529468,14142892.505650155
2015-03-27,9490,4693,-0.6494590172043749,99.35054098279562,1877200,1898000,13775200,14573322.217088424,14053755.003324924
2015-03-28,2006,2889,0.8610469605412914,100.86104696054129,1155600,401200,11556800,11979001.701834302,12667839.270267336
2015-03-29,791,2708,-0.5250886549051802,99.47491134509482,1083200,158200,11241400,11014265.493568404,10594194.56964426
2015-03-30,7592,2980,-0.5783922916770815,99.42160770832292,1192000,1518400,12710400,12106555.555108458,11643841.721766792
2015-03-31,6616,3750,1.149733090472233,101.14973309047224,1500000,1323200,12823200,14195743.922591941,15115530.394969728
2015-04-01,5857,5216,-0.647442769292631,99.35255723070738,2086400,1171400,13257800,13749139.217477819,13231185.002043715
2015-04-02,3272,5725,0.505229162208109,100.50522916220811,2290000,654400,12944400,13161223.782005703,13565407.11177219
2015-04-03,457,6484,0.894685288935826,100.89468528893583,2593600,91400,12685000,12440381.463078178,13156129.694226839
2015-04-04,7611,3879,1.1235988255377098,101.12359882553771,1551600,1522200,13073800,13646163.434146736,14545042.494576903
2015-04-05,687,5173,-0.1507808016666688,99.84921919833333,2069200,137400,12206600,11975286.882060086,11854662.240726752
2015-04-06,4293,2531,0.2904022018235407,100.29040220182354,1012400,858600,11871000,11180462.945195632,11412784.706654465
2015-04-07,8604,7459,0.8502637803843488,100.85026378038435,2983600,1720800,14704400,15066033.332891665,15746244.357199144
2015-04-08,8661,4177,1.4409848132295204,101.44098481322952,1670800,1732200,13403000,12744166.48960466,13896954.340188276
2015-04-09,4714,3561,-0.283440153043306,99.7165598469567,1424400,942800,12367200,11879816.332082164,11653064.20964752
2015-04-10,4504,6619,-0.748284201067771,99.25171579893222,2647600,900800,13548400,14145044.243226858,13546416.88237264
2015-04-11,1110,5463,-0.9255328744213481,99.07446712557865,2185200,222000,12407200,12783534.560099859,12043108.260562781
2015-04-12,6424,5304,1.0029252027954159,101.00292520279541,2121600,1284800,13406400,12343357.249158151,13145697.411394484
2015-04-13,732,3760,-0.7550512438959137,99.24494875610408,1504000,146400,11650400,11693469.597436495,11089428.602319764
2015-04-14,7249,5462,-0.2517385921379538,99.74826140786205,2184800,1449800,13634600,13671115.732247371,13469724.858537009
2015-04-15,3890,6923,1.319388006837984,101.31938800683798,2769200,778000,13547200,14263775.870069986,15319286.275540374
2015-04-16,9055,6438,-1.912546770448255,98.08745322955174,2575200,1811000,14386200,14496801.67572891,12966764.259370305
2015-04-17,6747,4118,0.5609113157722833,100.56091131577229,1647200,1349400,12996600,13489660.751653139,13938389.804270966
2015-04-18,6804,3519,0.0557042767348223,100.05570427673483,1407600,1360800,12768400,12459314.436603244,12503877.857991103
2015-04-19,6149,6486,-2.146838021274475,97.85316197872552,2594400,1229800,13824200,13632824.197457338,11915353.780437758
2015-04-20,2064,7415,0.24440145538936148,100.24440145538937,2966000,412800,13378800,13916668.951925516,14112190.116237005
2015-04-21,4451,3599,0.5847715251998314,100.58477152519983,1439600,890200,12329800,11924628.267317904,12392445.48747777
2015-04-22,6444,6805,0.670636627468774,100.67063662746878,2722000,1288800,14010800,14079045.2024566,14615554.504431618
2015-04-23,5143,7162,-1.606041750429693,98.3939582495703,2864800,1028600,13893400,13912917.198821794,12628083.798478039
2015-04-24,3883,7039,-0.28781625621867996,99.71218374378132,2815600,776600,13592200,13931008.445478428,13700755.440503484
2015-04-25,591,2803,0.22730354917196874,100.22730354917196,1121200,118200,11239400,10930449.223103378,11112292.062440952
2015-04-26,6019,3728,-0.3661577752211271,99.63384222477887,1491200,1203800,12695000,12687325.163801802,12394398.9436249
2015-04-27,5345,6237,1.092299395531268,101.09229939553127,2494800,1069000,13563800,13161301.52790432,14035141.044329334
2015-04-28,2094,2549,-0.44311286842107794,99.55688713157892,1019600,418800,11438400,11468168.414474443,11113678.11973758
2015-04-29,3962,7299,-0.012875292406160038,99.98712470759384,2919600,792400,13712000,14043798.02057427,14033497.786649343
2015-04-30,753,6980,0.9321422587831384,100.93214225878314,2792000,150600,12942600,13593882.316638004,14339596.123664515
2015-05-01,5043,3085,0.12508929652349027,100.12508929652348,1234000,1008600,12242600,12451938.10263867,12552009.539857462
2015-05-02,3862,6020,0.5488679021946995,100.5488679021947,2408000,772400,13180400,13095192.464679413,13534286.786435172
2015-05-03,3434,4477,0.5675017395800768,100.56750173958008,1790800,686800,12477600,12831380.20240841,13285381.594072472
2015-05-04,4425,5507,0.3951358988278405,100.39513589882785,2202800,885000,13087800,13089050.2966148,13405159.015677072
2015-05-05,3852,4096,-0.3808363304562326,99.61916366954377,1638400,770400,12408800,11566500.43706588,11261831.372700894
2015-05-06,7390,7299,1.1220684118186453,101.12206841181865,2919600,1478000,14397600,14825919.940015437,15723574.669470353
2015-05-07,7536,4609,-0.17191639037984832,99.82808360962015,1843600,1507200,13350800,13970215.601063207,13832682.488759328
2015-05-08,4254,2977,0.6791820132236704,100.67918201322367,1190800,850800,12041600,12789934.82330264,13333280.433881575
2015-05-09,1351,4072,0.47247757179516287,100.47247757179517,1628800,270200,11899000,11691331.683570934,12069313.741007065
2015-05-10,3448,3465,0.19340089749321393,100.19340089749322,1386000,689600,12075600,11758924.323336529,11913645.0413311
2015-05-11,3693,5371,-1.8160890843225888,98.18391091567742,2148400,738600,12887000,12937544.267832557,11484673.000374485
2015-05-12,7041,6197,0.2976674267642899,100.29766742676429,2478800,1408200,13887000,14360734.774224443,14598868.715635875
2015-05-13,9865,6015,-1.0773642748624332,98.92263572513757,2406000,1973000,14379000,12797811.33933029,11935919.919440342
2015-05-14,3371,3031,1.5207553044074158,101.52075530440742,1212400,674200,11886600,10564890.502674155,11781494.746200088
2015-05-15,8308,5431,2.818564451712981,102.81856445171299,2172400,1661600,13834000,13663140.826664113,15917992.388034496
2015-05-16,4139,3428,-0.888948131445566,99.11105186855444,1371200,827800,12199000,12086070.786373962,11374912.281217508
2015-05-17,8299,2857,0.6133685799472867,100.61336857994729,1142800,1659800,12802600,12185666.377392855,12676361.241350684
2015-05-18,3489,5869,-0.8796552604267676,99.12034473957323,2347600,697800,13045400,13243049.15093396,12539324.942592546
2015-05-19,665,3324,-1.7058084325947929,98.2941915674052,1329600,133000,11462600,11584024.008295795,10219377.26221996
2015-05-20,7196,5248,-0.36854084093618894,99.63145915906381,2099200,1439200,13538400,13985570.539390657,13690737.866641706
2015-05-21,2275,6295,0.7126447867773077,100.7126447867773,2518000,455000,12973000,12957327.074282458,13527442.903704304
2015-05-22,9058,4659,-0.7616706074088131,99.23832939259118,1863600,1811600,13675200,13112549.601470815,12503213.115543764
2015-05-23,4639,4711,-0.27826306760729486,99.7217369323927,1884400,927800,12812200,13389302.428159008,13166691.974073172
2015-05-24,9119,3800,0.5984325134871433,100.59843251348714,1520000,1823800,13343800,12685235.622556958,13163981.633346673
2015-05-25,8416,6451,-0.5931631616106663,99.40683683838934,2580400,1683200,14263600,14176059.359447688,13701528.830159156
2015-05-26,3315,3381,-1.0056343128115983,98.9943656871884,1352400,663000,12015400,12241028.820806384,11436521.370557105
2015-05-27,9371,5259,0.3469576467791428,100.34695764677915,2103600,1874200,13977800,14163151.280152038,14440717.397575352
2015-05-28,2960,6888,-0.10677552854530464,99.8932244714547,2755200,592000,13347200,13857600.382082708,13772179.959246464
2015-05-29,2364,3564,1.4695678012858202,101.46956780128582,1425600,472800,11898400,12028934.975372642,13204589.216401298
2015-05-30,7474,3104,-0.10580165775049415,99.89419834224951,1241600,1494800,12736400,13036780.770763662,12952139.444563266
2015-05-31,9094,5810,0.5479336834170875,100.54793368341709,2324000,1818800,14142800,14389932.646757469,14828279.593491139
2015-06-01,521,5381,-0.11037943440338809,99.88962056559662,2152400,104200,12256600,12218797.74032846,12130494.192805748
2015-06-02,9636,5256,0.8019068647355492,100.80190686473554,2102400,1927200,14029600,13712747.680052124,14354273.171840563
2015-06-03,8893,7035,0.891803086282279,100.89180308628228,2814000,1778600,14592600,14138704.29999799,14852146.769023811
2015-06-04,7238,4367,-0.1350641517832777,99.86493584821672,1746800,1447600,13194400,13250952.725589443,13142901.40416282
2015-06-05,1616,5236,-0.46769579540988143,99.53230420459012,2094400,323200,12417600,12419893.469956191,12045736.833628286
2015-06-06,252,7418,-0.7007908364768708,99.29920916352313,2967200,50400,13017600,12150510.381091744,11589877.711910248
2015-06-07,4350,5818,0.12508422198335245,100.12508422198336,2327200,870000,13197200,13050692.500179099,13150759.87776578
2015-06-08,2966,5140,-0.31789085912863685,99.68210914087136,2056000,593200,12649200,13138743.787241064,12884431.099938154
2015-06-09,619,4619,-0.2692664304375137,99.73073356956249,1847600,123800,11971400,12037099.705965105,11821686.561615095
2015-06-10,4252,6365,-0.7774067651493969,99.2225932348506,2546000,850400,13396400,13413524.815474693,12791599.403355176
2015-06-11,2838,5290,0.37452180346163133,100.37452180346163,2116000,567600,12683600,12219854.687577551,12519472.130346857
2015-06-12,8723,6409,-0.017786436748974052,99.98221356325102,2563600,1744600,14308200,14931476.975490812,14917247.826091632
2015-06-13,5579,4432,0.7293810840833473,100.72938108408334,1772800,1115800,12888600,12981430.08342312,13564934.950689798
2015-06-14,8838,6638,-0.4342734241623557,99.56572657583764,2655200,1767600,14422800,14657037.864287246,14309619.124957362
2015-06-15,6359,3186,0.3918950929647265,100.39189509296473,1274400,1271800,12546200,12916682.75382464,13230198.828196421
2015-06-16,184,6616,1.7535571090105904,101.75355710901059,2646400,36800,12683200,12645872.189948775,14048717.877157247
2015-06-17,2273,5659,-1.7812937076551514,98.21870629234485,2263600,454600,12718200,13580683.005069764,12155648.038945643
2015-06-18,5134,6572,-0.2961645435330765,99.70383545646692,2628800,1026800,13655600,13480284.581864376,13243352.947037915
2015-06-19,5220,6316,0.2802909762876822,100.28029097628769,2526400,1044000,13570400,14269635.323374469,14493868.104404615
2015-06-20,8709,2619,2.797455214977756,102.79745521497776,1047600,1741800,12789400,12292739.591750635,14530703.76373284
2015-06-21,2177,4122,1.2865511314506817,101.28655113145068,1648800,435400,12084200,12331210.79579086,13360451.700951405
2015-06-22,3679,5473,-1.6034108440377453,98.39658915596226,2189200,735800,12925000,11239193.647071421,9956464.971841225
2015-06-23,4056,6261,-0.4667442750430061,99.53325572495699,2504400,811200,13315600,14129578.655223293,13756183.235188888
2015-06-24,1184,5085,-0.7950882830612679,99.20491171693874,2034000,236800,12270800,13466401.942511538,12830331.316062523
2015-06-25,7804,6500,1.121368119572382,101.12136811957238,2600000,1560800,14160800,14598399.924760312,15495494.420418218
2015-06-26,4162,3209,-1.2113456067952322,98.78865439320477,1283600,832400,12116000,12535566.692224532,11566490.206788346
2015-06-27,3239,4771,0.31822112803304464,100.31822112803304,1908400,647800,12556200,12776872.93099951,13031449.833425947
2015-06-28,1647,5987,-0.2758501888203772,99.72414981117963,2394800,329400,12724200,12799167.857222835,12578487.706166534
2015-06-29,5212,6775,-1.4380808070537487,98.56191919294625,2710000,1042400,13752400,13754508.079678548,12604043.434035549
2015-06-30,4597,7202,1.090561683136614,101.09056168313661,2880800,919400,13800200,14609813.893441727,15482263.239951018
2015-07-01,7536,4147,2.0302021518159767,102.03020215181597,1658800,1507200,13166000,12930839.366911082,14555001.088363864
2015-07-02,526,5093,0.3505356214944603,100.35053562149446,2037200,105200,12142400,12556717.076762281,12837145.57395785
2015-07-03,9883,6767,1.0971852349244784,101.09718523492448,2706800,1976600,14683400,14634240.453445502,15511988.641385084
2015-07-04,3700,3133,0.851648509377641,100.85164850937764,1253200,740000,11993200,11779978.867447767,12461297.67494988
2015-07-05,3080,4731,1.3568968170071918,101.3568968170072,1892400,616000,12508400,12153240.159747556,13238757.613353308
2015-07-06,1498,2839,1.9422537135893623,101.94225371358937,1135600,299600,11435200,11415415.774318164,12969218.745189654
2015-07-07,3672,4622,-0.36014707850947664,99.63985292149053,1848800,734400,12583200,13521186.205250025,13233068.542442443
2015-07-08,9297,5761,0.5326918148908498,100.53269181489085,2304400,1859400,14163800,13817565.435710534,14243718.887623215
2015-07-09,680,4408,-0.14769066896739005,99.85230933103261,1763200,136000,11899200,12224078.038903244,12105925.503729332
2015-07-10,9137,4072,0.32318114186300645,100.323181141863,1628800,1827400,13456200,13370788.413456041,13629333.326946447
2015-07-11,6230,7497,-2.1712446349327026,97.8287553650673,2998800,1246000,14244800,14665136.534409357,12928140.826463195
2015-07-12,110,2613,-1.5283041966166504,98.47169580338335,1045200,22000,11067200,11941087.441875687,10718444.084582366
2015-07-13,5954,4619,1.4429417650907304,101.44294176509074,1847600,1190800,13038400,13381839.740467887,14536193.152540471
2015-07-14,8217,5990,-0.6583302294232206,99.34166977057679,2396000,1643400,14039400,14003135.907073028,13476471.723534452
2015-07-15,4719,4917,0.6075316316053858,100.60753163160538,1966800,943800,12910600,12945533.313246286,13431558.618530594
2015-07-16,4921,5977,0.200596092218628,100.20059609221863,2390800,984200,13375000,13341125.461685656,13501602.335460559
2015-07-17,7920,5371,0.41796168306250747,100.4179616830625,2148400,1584000,13732400,13795403.230329145,14129772.576779151
2015-07-18,6078,3304,0.7228416467493752,100.72284164674937,1321600,1215600,12537200,13335101.918998193,13913375.236397693
2015-07-19,4789,4536,1.1552472316907851,101.15524723169078,1814400,957800,12772200,12580462.509839334,13504660.295191962
2015-07-20,9481,6470,1.5918866822804274,101.59188668228043,2588000,1896200,14484200,12706088.332618738,13979597.67844308
2015-07-21,7283,3395,0.5483474951135989,100.5483474951136,1358000,1456600,12814600,13212924.019872421,13651602.015963301
2015-07-22,816,3528,-1.3587424336237057,98.6412575663763,1411200,163200,11574400,11492305.457568388,10405311.510669423
2015-07-23,1981,6722,0.24436089040051975,100.24436089040051,2688800,396200,13085000,13114229.809514241,13309718.521834657
2015-07-24,37,3804,-0.131550127717326,99.86844987228267,1521600,7400,11529000,11932991.562444923,11827751.460271062
2015-07-25,3973,2940,-0.44877342560655026,99.55122657439345,1176000,794600,11970600,12884884.852277923,12525866.111792684
2015-07-26,3968,6085,-0.3740835630436944,99.6259164369563,2434000,793600,13227600,13429422.050062891,13130155.199627936
2015-07-27,2513,6949,1.2868916114665874,101.28689161146659,2779600,502600,13282200,13117741.651997993,14147254.941171262
2015-07-28,867,2682,-0.5612612750588482,99.43873872494115,1072800,173400,11246200,11488909.689956393,11039900.669909315
2015-07-29,3173,7089,0.18854531545229847,100.1885453154523,2835600,634600,13470200,14069138.618527608,14219974.870889448
2015-07-30,3148,2574,-0.06778224387195218,99.93221775612805,1029600,629600,11659200,12319308.93108427,12265083.135986708
2015-07-31,3147,7178,-0.9983178180126622,99.00168218198733,2871200,629400,13500600,14421185.97777212,13622531.723361991
2015-08-01,6618,3874,-0.5450371525436343,99.45496284745637,1549600,1323600,12873200,13062621.233747901,12626591.511712994
2015-08-02,1173,5193,2.5090698740304003,102.5090698740304,2077200,234600,12311800,11728505.462341752,13735761.361566072
2015-08-03,8258,7017,-1.4757391521846432,98.52426084781536,2806800,1651600,14458400,13474739.479452008,12294148.157704294
2015-08-04,4768,5022,-1.0230452481407164,98.97695475185928,2008800,953600,12962400,13335791.329023212,12517355.13051064
2015-08-05,6410,6931,0.4947253988054015,100.4947253988054,2772400,1282000,14054400,14537610.448348178,14933390.7673925
2015-08-06,4399,4507,0.534406646337713,100.53440664633771,1802800,879800,12682600,13163470.227247436,13590995.544317607
2015-08-07,1031,5943,0.1079734203925331,100.10797342039254,2377200,206200,12583400,12269134.722924445,12355513.459238471
2015-08-08,6555,6380,0.28093630352009946,100.2809363035201,2552000,1311000,13863000,13119439.361073008,13344188.403889088
2015-08-09,7369,6207,0.0897015410015488,100.08970154100155,2482800,1473800,13956600,14307184.390365025,14378945.623166265
2015-08-10,5329,5911,-0.8055394267716932,99.19446057322831,2364400,1065800,13430200,13026331.811550252,12381900.270132897
2015-08-11,6277,5063,-0.5975624901487255,99.40243750985127,2025200,1255400,13280600,13612868.36159676,13134818.369477779
2015-08-12,1444,6252,-0.3506338717337471,99.64936612826625,2500800,288800,12789600,12095786.342093296,11815279.2447063
2015-08-13,2001,3112,0.6953965291395103,100.69539652913951,1244800,400200,11645000,11191547.43131479,11747864.6546264
2015-08-14,97,5307,-0.04366339166378402,99.95633660833622,2122800,19400,12142200,12904875.939738465,12869945.226407439
2015-08-15,7323,6692,-0.4288210229221611,99.57117897707784,2676800,1464600,14141400,14988213.536031807,14645156.717694078
2015-08-16,5387,7033,-2.5451438252791214,97.45485617472087,2813200,1077400,13890600,13913296.9568306,11877181.896607302
2015-08-17,5040,7355,1.252807784434712,101.25280778443471,2942000,1008000,13950000,12919191.786238447,13921438.013786217
2015-08-18,321,6511,-0.418878685275962,99.58112131472404,2604400,64200,12668600,12610696.813772267,12275593.865551498
2015-08-19,8732,4258,0.4656598800337109,100.46565988003371,1703200,1746400,13449600,12620257.989317179,12992785.893344147
2015-08-20,9272,5200,1.0365874151674639,101.03658741516746,2080000,1854400,13934400,14517172.72889858,15346442.66103255
2015-08-21,1396,5077,-0.27385198154277685,99.72614801845722,2030800,279200,12310000,13019199.380915945,12800117.795681724
2015-08-22,2691,2638,0.7447933171665649,100.74479331716657,1055200,538200,11593400,12237005.238843625,12832839.892576877
2015-08-23,3624,5033,0.058401039165717324,100.05840103916572,2013200,724800,12738000,12211550.424379215,12258271.255711788
2015-08-24,2061,2751,-1.0989937819807487,98.90100621801925,1100400,412200,11512600,12026752.973612959,11147557.94802836
2015-08-25,5143,3066,-0.9030539243851106,99.0969460756149,1226400,1028600,12255000,12216853.428238556,11494410.288730467
2015-08-26,1834,6555,1.771577504637306,101.7715775046373,2622000,366800,12988800,12878974.761746956,14296236.765456801
2015-08-27,6882,5433,-0.4950465463960876,99.50495345360392,2173200,1376400,13549600,12163834.847204449,11767797.61008758
2015-08-28,9330,5011,-2.8396457370384764,97.16035426296152,2004400,1866000,13870400,12510502.432134995,10238785.842504214
