date,tv,fb,context_0_center,context_100_center,fb_contribution,tv_contribution,bookings_noiseless,bookings_noisy,bookings_noisy_context
2015-02-19,3963,3005,0.6404739330265056,100.6404739330265,601000,792600,11393600,11746827.110404273,12259206.256825479
2015-02-20,9798,5710,0.7443147590654041,100.7443147590654,1142000,1959600,13101600,12537513.122726439,13132964.929978762
2015-02-21,6936,7438,0.4123420625185545,100.41234206251855,1487600,1387200,12874800,12737741.553707046,13067615.20372189
2015-02-22,5427,3680,-0.8175956813969949,99.182404318603,736000,1085400,11821400,12072427.774567936,11418351.22945034
2015-02-23,1286,2726,1.1319343676958515,101.13193436769585,545200,257200,10802400,10602144.547801606,11507692.041958287
2015-02-24,1405,3488,-0.25530437626457825,99.74469562373542,697600,281000,10978600,10937802.962529255,10733559.461517593
2015-02-25,5412,6455,-0.8183739306237616,99.18162606937624,1291000,1082400,12373400,12487385.140624903,11832685.996125894
2015-02-26,6670,3454,-1.0102481239115095,98.98975187608849,690800,1334000,12024800,11604778.76931132,10796580.270182112
2015-02-27,1109,2954,-0.2663260733938481,99.73367392660616,590800,221800,10812600,11027771.259075614,10814710.400360536
2015-02-28,5619,4073,-0.6546059469813768,99.34539405301862,814600,1123800,11938400,11274240.276547173,10750555.518962072
2015-03-01,7208,5747,-2.8200237094372467,97.17997629056275,1149400,1441600,12591000,12786341.224995758,10530322.257445961
2015-03-02,2942,6774,1.0142040398146748,101.01420403981467,1354800,588400,11943200,11170193.675067993,11981556.906919733
2015-03-03,2261,3704,1.3335206523562024,101.3335206523562,740800,452200,11193000,10650164.566077255,11716981.087962218
2015-03-04,7963,5035,-0.799126751198079,99.20087324880193,1007000,1592600,12599600,12518790.86008547,11879489.459127007
2015-03-05,3882,3014,1.4051311595069351,101.40513115950694,602800,776400,11379200,11145059.606865674,12269164.534471223
2015-03-06,2609,7324,-0.3222316843402845,99.67776831565972,1464800,521800,11986600,11413615.240436332,11155829.892964104
2015-03-07,8848,4179,-0.18209544924112303,99.81790455075888,835800,1769600,12605400,12258702.95698056,12113026.597587662
2015-03-08,8464,4771,-0.13388239409871724,99.86611760590128,954200,1692800,12647000,13142994.655475888,13035888.740196915
2015-03-09,1132,7078,-0.7827384370563736,99.21726156294362,1415600,226400,11642000,11478998.99918933,10852808.249544231
2015-03-10,8767,5749,-0.5955923615998644,99.40440763840013,1149800,1753400,12903200,13235420.845893728,12758946.956613837
2015-03-11,3453,5862,0.521938585628024,100.52193858562802,1172400,690600,11863000,11355302.20324362,11772853.07174604
2015-03-12,6556,7089,0.7770132031970106,100.77701320319701,1417800,1311200,12729000,12822079.985354124,13443690.547911732
2015-03-13,7611,2659,-1.7697803792757993,98.2302196207242,531800,1522200,12054000,12796163.003047394,11380338.699626755
2015-03-14,6643,3227,-0.608777023567891,99.3912229764321,645400,1328600,11974000,12504888.701002449,12017867.082148137
2015-03-15,1953,4057,0.7580775706907348,100.75807757069073,811400,390600,11202000,11235209.614978138,11841671.671530725
2015-03-16,5896,6967,-0.3606600147289208,99.63933998527108,1393400,1179200,12572600,12882635.129197607,12594107.11741447
2015-03-17,2752,5993,0.9543823249775235,100.95438232497753,1198600,550400,11749000,11567490.53928511,12330996.39926713
2015-03-18,7987,5011,-2.443847392254535,97.55615260774546,1002200,1597400,12599600,12886902.467892008,10931824.55408838
2015-03-19,7753,7485,0.22744459384833593,100.22744459384833,1497000,1550600,13047600,13499779.821019461,13681735.496098131
2015-03-20,8556,5264,0.04450142403479766,100.04450142403479,1052800,1711200,12764000,11884029.157290118,11919630.296517955
2015-03-21,2303,5171,-0.03808637808176387,99.96191362191824,1034200,460600,11494800,10738187.262669409,10707718.160203997
2015-03-22,3865,2594,0.6537130035006087,100.65371300350061,518800,773000,11291800,11514670.100798363,12037640.50359885
2015-03-23,4820,4320,-0.25147450790821246,99.74852549209179,864000,964000,11828000,12970601.635523755,12769422.029197184
2015-03-24,5400,4575,0.9678712922763435,100.96787129227634,915000,1080000,11995000,12016462.68501288,12790759.718833955
2015-03-25,4260,6806,-1.5923337882787152,98.40766621172128,1361200,852000,12213200,12009453.983289571,10735586.9526666
2015-03-26,4699,5584,0.4718355379443439,100.47183553794434,1116800,939800,12056600,12648624.07529468,13026092.505650155
2015-03-27,9490,4693,-0.6494590172043749,99.35054098279562,938600,1898000,12836600,13634722.217088424,13115155.003324924
2015-03-28,2006,2889,0.8610469605412914,100.86104696054129,577800,401200,10979000,11401201.701834302,12090039.270267336
2015-03-29,791,2708,-0.5250886549051802,99.47491134509482,541600,158200,10699800,10472665.493568404,10052594.56964426
2015-03-30,7592,2980,-0.5783922916770815,99.42160770832292,596000,1518400,12114400,11510555.555108458,11047841.721766792
2015-03-31,6616,3750,1.149733090472233,101.14973309047224,750000,1323200,12073200,13445743.922591941,14365530.394969728
2015-04-01,5857,5216,-0.647442769292631,99.35255723070738,1043200,1171400,12214600,12705939.217477819,12187985.002043715
2015-04-02,3272,5725,0.505229162208109,100.50522916220811,1145000,654400,11799400,12016223.782005703,12420407.11177219
2015-04-03,457,6484,0.894685288935826,100.89468528893583,1296800,91400,11388200,11143581.463078178,11859329.694226839
2015-04-04,7611,3879,1.1235988255377098,101.12359882553771,775800,1522200,12298000,12870363.434146736,13769242.494576903
2015-04-05,687,5173,-0.1507808016666688,99.84921919833333,1034600,137400,11172000,10940686.882060086,10820062.240726752
2015-04-06,4293,2531,0.2904022018235407,100.29040220182354,506200,858600,11364800,10674262.945195632,10906584.706654465
2015-04-07,8604,7459,0.8502637803843488,100.85026378038435,1491800,1720800,13212600,13574233.332891665,14254444.357199144
2015-04-08,8661,4177,1.4409848132295204,101.44098481322952,835400,1732200,12567600,11908766.48960466,13061554.340188276
2015-04-09,4714,3561,-0.283440153043306,99.7165598469567,712200,942800,11655000,11167616.332082164,10940864.20964752
2015-04-10,4504,6619,-0.748284201067771,99.25171579893222,1323800,900800,12224600,12821244.243226858,12222616.88237264
2015-04-11,1110,5463,-0.9255328744213481,99.07446712557865,1092600,222000,11314600,11690934.560099859,10950508.260562781
2015-04-12,6424,5304,1.0029252027954159,101.00292520279541,1060800,1284800,12345600,11282557.249158151,12084897.411394484
2015-04-13,732,3760,-0.7550512438959137,99.24494875610408,752000,146400,10898400,10941469.597436495,10337428.602319764
2015-04-14,7249,5462,-0.2517385921379538,99.74826140786205,1092400,1449800,12542200,12578715.732247371,12377324.858537009
2015-04-15,3890,6923,1.319388006837984,101.31938800683798,1384600,778000,12162600,12879175.870069986,13934686.275540374
2015-04-16,9055,6438,-1.912546770448255,98.08745322955174,1287600,1811000,13098600,13209201.67572891,11679164.259370305
2015-04-17,6747,4118,0.5609113157722833,100.56091131577229,823600,1349400,12173000,12666060.751653139,13114789.804270966
2015-04-18,6804,3519,0.0557042767348223,100.05570427673483,703800,1360800,12064600,11755514.436603244,11800077.857991103
2015-04-19,6149,6486,-2.146838021274475,97.85316197872552,1297200,1229800,12527000,12335624.197457338,10618153.780437758
2015-04-20,2064,7415,0.24440145538936148,100.24440145538937,1483000,412800,11895800,12433668.951925516,12629190.116237005
2015-04-21,4451,3599,0.5847715251998314,100.58477152519983,719800,890200,11610000,11204828.267317904,11672645.48747777
2015-04-22,6444,6805,0.670636627468774,100.67063662746878,1361000,1288800,12649800,12718045.2024566,13254554.504431618
2015-04-23,5143,7162,-1.606041750429693,98.3939582495703,1432400,1028600,12461000,12480517.198821794,11195683.798478039
2015-04-24,3883,7039,-0.28781625621867996,99.71218374378132,1407800,776600,12184400,12523208.445478428,12292955.440503484
2015-04-25,591,2803,0.22730354917196874,100.22730354917196,560600,118200,10678800,10369849.223103378,10551692.062440952
2015-04-26,6019,3728,-0.3661577752211271,99.63384222477887,745600,1203800,11949400,11941725.163801802,11648798.9436249
2015-04-27,5345,6237,1.092299395531268,101.09229939553127,1247400,1069000,12316400,11913901.52790432,12787741.044329334
2015-04-28,2094,2549,-0.44311286842107794,99.55688713157892,509800,418800,10928600,10958368.414474443,10603878.11973758
2015-04-29,3962,7299,-0.012875292406160038,99.98712470759384,1459800,792400,12252200,12583998.02057427,12573697.786649343
2015-04-30,753,6980,0.9321422587831384,100.93214225878314,1396000,150600,11546600,12197882.316638004,12943596.123664515
2015-05-01,5043,3085,0.12508929652349027,100.12508929652348,617000,1008600,11625600,11834938.10263867,11935009.539857462
2015-05-02,3862,6020,0.5488679021946995,100.5488679021947,1204000,772400,11976400,11891192.464679413,12330286.786435172
2015-05-03,3434,4477,0.5675017395800768,100.56750173958008,895400,686800,11582200,11935980.20240841,12389981.594072472
2015-05-04,4425,5507,0.3951358988278405,100.39513589882785,1101400,885000,11986400,11987650.2966148,12303759.015677072
2015-05-05,3852,4096,-0.3808363304562326,99.61916366954377,819200,770400,11589600,10747300.43706588,10442631.372700894
2015-05-06,7390,7299,1.1220684118186453,101.12206841181865,1459800,1478000,12937800,13366119.940015437,14263774.669470353
2015-05-07,7536,4609,-0.17191639037984832,99.82808360962015,921800,1507200,12429000,13048415.601063207,12910882.488759328
2015-05-08,4254,2977,0.6791820132236704,100.67918201322367,595400,850800,11446200,12194534.82330264,12737880.433881575
2015-05-09,1351,4072,0.47247757179516287,100.47247757179517,814400,270200,11084600,10876931.683570934,11254913.741007065
2015-05-10,3448,3465,0.19340089749321393,100.19340089749322,693000,689600,11382600,11065924.323336529,11220645.0413311
2015-05-11,3693,5371,-1.8160890843225888,98.18391091567742,1074200,738600,11812800,11863344.267832557,10410473.000374485
2015-05-12,7041,6197,0.2976674267642899,100.29766742676429,1239400,1408200,12647600,13121334.774224443,13359468.715635875
2015-05-13,9865,6015,-1.0773642748624332,98.92263572513757,1203000,1973000,13176000,11594811.33933029,10732919.919440342
2015-05-14,3371,3031,1.5207553044074158,101.52075530440742,606200,674200,11280400,9958690.502674155,11175294.746200088
2015-05-15,8308,5431,2.818564451712981,102.81856445171299,1086200,1661600,12747800,12576940.826664113,14831792.388034496
2015-05-16,4139,3428,-0.888948131445566,99.11105186855444,685600,827800,11513400,11400470.786373962,10689312.281217508
2015-05-17,8299,2857,0.6133685799472867,100.61336857994729,571400,1659800,12231200,11614266.377392855,12104961.241350684
2015-05-18,3489,5869,-0.8796552604267676,99.12034473957323,1173800,697800,11871600,12069249.15093396,11365524.942592546
2015-05-19,665,3324,-1.7058084325947929,98.2941915674052,664800,133000,10797800,10919224.008295795,9554577.26221996
2015-05-20,7196,5248,-0.36854084093618894,99.63145915906381,1049600,1439200,12488800,12935970.539390657,12641137.866641706
2015-05-21,2275,6295,0.7126447867773077,100.7126447867773,1259000,455000,11714000,11698327.074282458,12268442.903704304
2015-05-22,9058,4659,-0.7616706074088131,99.23832939259118,931800,1811600,12743400,12180749.601470815,11571413.115543764
2015-05-23,4639,4711,-0.27826306760729486,99.7217369323927,942200,927800,11870000,12447102.428159008,12224491.974073172
2015-05-24,9119,3800,0.5984325134871433,100.59843251348714,760000,1823800,12583800,11925235.622556958,12403981.633346673
2015-05-25,8416,6451,-0.5931631616106663,99.40683683838934,1290200,1683200,12973400,12885859.359447688,12411328.830159156
2015-05-26,3315,3381,-1.0056343128115983,98.9943656871884,676200,663000,11339200,11564828.820806384,10760321.370557105
2015-05-27,9371,5259,0.3469576467791428,100.34695764677915,1051800,1874200,12926000,13111351.280152038,13388917.397575352
2015-05-28,2960,6888,-0.10677552854530464,99.8932244714547,1377600,592000,11969600,12480000.382082708,12394579.959246464
2015-05-29,2364,3564,1.4695678012858202,101.46956780128582,712800,472800,11185600,11316134.975372642,12491789.216401298
2015-05-30,7474,3104,-0.10580165775049415,99.89419834224951,620800,1494800,12115600,12415980.770763662,12331339.444563266
2015-05-31,9094,5810,0.5479336834170875,100.54793368341709,1162000,1818800,12980800,13227932.646757469,13666279.593491139
2015-06-01,521,5381,-0.11037943440338809,99.88962056559662,1076200,104200,11180400,11142597.74032846,11054294.192805748
2015-06-02,9636,5256,0.8019068647355492,100.80190686473554,1051200,1927200,12978400,12661547.680052124,13303073.171840563
2015-06-03,8893,7035,0.891803086282279,100.89180308628228,1407000,1778600,13185600,12731704.29999799,13445146.769023811
2015-06-04,7238,4367,-0.1350641517832777,99.86493584821672,873400,1447600,12321000,12377552.725589443,12269501.40416282
2015-06-05,1616,5236,-0.46769579540988143,99.53230420459012,1047200,323200,11370400,11372693.469956191,10998536.833628286
2015-06-06,252,7418,-0.7007908364768708,99.29920916352313,1483600,50400,11534000,10666910.381091744,10106277.711910248
2015-06-07,4350,5818,0.12508422198335245,100.12508422198336,1163600,870000,12033600,11887092.500179099,11987159.87776578
2015-06-08,2966,5140,-0.31789085912863685,99.68210914087136,1028000,593200,11621200,12110743.787241064,11856431.099938154
2015-06-09,619,4619,-0.2692664304375137,99.73073356956249,923800,123800,11047600,11113299.705965105,10897886.561615095
2015-06-10,4252,6365,-0.7774067651493969,99.2225932348506,1273000,850400,12123400,12140524.815474693,11518599.403355176
2015-06-11,2838,5290,0.37452180346163133,100.37452180346163,1058000,567600,11625600,11161854.687577551,11461472.130346857
2015-06-12,8723,6409,-0.017786436748974052,99.98221356325102,1281800,1744600,13026400,13649676.975490812,13635447.826091632
2015-06-13,5579,4432,0.7293810840833473,100.72938108408334,886400,1115800,12002200,12095030.08342312,12678534.950689798
2015-06-14,8838,6638,-0.4342734241623557,99.56572657583764,1327600,1767600,13095200,13329437.864287246,12982019.124957362
2015-06-15,6359,3186,0.3918950929647265,100.39189509296473,637200,1271800,11909000,12279482.75382464,12592998.828196421
2015-06-16,184,6616,1.7535571090105904,101.75355710901059,1323200,36800,11360000,11322672.189948775,12725517.877157247
2015-06-17,2273,5659,-1.7812937076551514,98.21870629234485,1131800,454600,11586400,12448883.005069764,11023848.038945643
2015-06-18,5134,6572,-0.2961645435330765,99.70383545646692,1314400,1026800,12341200,12165884.581864376,11928952.947037915
2015-06-19,5220,6316,0.2802909762876822,100.28029097628769,1263200,1044000,12307200,13006435.323374469,13230668.104404615
2015-06-20,8709,2619,2.797455214977756,102.79745521497776,523800,1741800,12265600,11768939.591750635,14006903.76373284
2015-06-21,2177,4122,1.2865511314506817,101.28655113145068,824400,435400,11259800,11506810.79579086,12536051.700951405
2015-06-22,3679,5473,-1.6034108440377453,98.39658915596226,1094600,735800,11830400,10144593.647071421,8861864.971841225
2015-06-23,4056,6261,-0.4667442750430061,99.53325572495699,1252200,811200,12063400,12877378.655223293,12503983.235188888
2015-06-24,1184,5085,-0.7950882830612679,99.20491171693874,1017000,236800,11253800,12449401.942511538,11813331.316062523
2015-06-25,7804,6500,1.121368119572382,101.12136811957238,1300000,1560800,12860800,13298399.924760312,14195494.420418218
2015-06-26,4162,3209,-1.2113456067952322,98.78865439320477,641800,832400,11474200,11893766.692224532,10924690.206788346
2015-06-27,3239,4771,0.31822112803304464,100.31822112803304,954200,647800,11602000,11822672.93099951,12077249.833425947
2015-06-28,1647,5987,-0.2758501888203772,99.72414981117963,1197400,329400,11526800,11601767.857222835,11381087.706166534
2015-06-29,5212,6775,-1.4380808070537487,98.56191919294625,1355000,1042400,12397400,12399508.079678548,11249043.434035549
2015-06-30,4597,7202,1.090561683136614,101.09056168313661,1440400,919400,12359800,13169413.893441727,14041863.239951018
2015-07-01,7536,4147,2.0302021518159767,102.03020215181597,829400,1507200,12336600,12101439.366911082,13725601.088363864
2015-07-02,526,5093,0.3505356214944603,100.35053562149446,1018600,105200,11123800,11538117.076762281,11818545.57395785
2015-07-03,9883,6767,1.0971852349244784,101.09718523492448,1353400,1976600,13330000,13280840.453445502,14158588.641385084
2015-07-04,3700,3133,0.851648509377641,100.85164850937764,626600,740000,11366600,11153378.867447767,11834697.67494988
2015-07-05,3080,4731,1.3568968170071918,101.3568968170072,946200,616000,11562200,11207040.159747556,12292557.613353308
2015-07-06,1498,2839,1.9422537135893623,101.94225371358937,567800,299600,10867400,10847615.774318164,12401418.745189654
2015-07-07,3672,4622,-0.36014707850947664,99.63985292149053,924400,734400,11658800,12596786.205250025,12308668.542442443
2015-07-08,9297,5761,0.5326918148908498,100.53269181489085,1152200,1859400,13011600,12665365.435710534,13091518.887623215
2015-07-09,680,4408,-0.14769066896739005,99.85230933103261,881600,136000,11017600,11342478.038903244,11224325.503729332
2015-07-10,9137,4072,0.32318114186300645,100.323181141863,814400,1827400,12641800,12556388.413456041,12814933.326946447
2015-07-11,6230,7497,-2.1712446349327026,97.8287553650673,1499400,1246000,12745400,13165736.534409357,11428740.826463195
2015-07-12,110,2613,-1.5283041966166504,98.47169580338335,522600,22000,10544600,11418487.441875687,10195844.084582366
2015-07-13,5954,4619,1.4429417650907304,101.44294176509074,923800,1190800,12114600,12458039.740467887,13612393.152540471
2015-07-14,8217,5990,-0.6583302294232206,99.34166977057679,1198000,1643400,12841400,12805135.907073028,12278471.723534452
2015-07-15,4719,4917,0.6075316316053858,100.60753163160538,983400,943800,11927200,11962133.313246286,12448158.618530594
2015-07-16,4921,5977,0.200596092218628,100.20059609221863,1195400,984200,12179600,12145725.461685656,12306202.335460559
2015-07-17,7920,5371,0.41796168306250747,100.4179616830625,1074200,1584000,12658200,12721203.230329145,13055572.576779151
2015-07-18,6078,3304,0.7228416467493752,100.72284164674937,660800,1215600,11876400,12674301.918998193,13252575.236397693
2015-07-19,4789,4536,1.1552472316907851,101.15524723169078,907200,957800,11865000,11673262.509839334,12597460.295191962
2015-07-20,9481,6470,1.5918866822804274,101.59188668228043,1294000,1896200,13190200,11412088.332618738,12685597.67844308
2015-07-21,7283,3395,0.5483474951135989,100.5483474951136,679000,1456600,12135600,12533924.019872421,12972602.015963301
2015-07-22,816,3528,-1.3587424336237057,98.6412575663763,705600,163200,10868800,10786705.457568388,9699711.510669423
2015-07-23,1981,6722,0.24436089040051975,100.24436089040051,1344400,396200,11740600,11769829.809514241,11965318.521834657
2015-07-24,37,3804,-0.131550127717326,99.86844987228267,760800,7400,10768200,11172191.562444923,11066951.460271062
2015-07-25,3973,2940,-0.44877342560655026,99.55122657439345,588000,794600,11382600,12296884.852277923,11937866.111792684
2015-07-26,3968,6085,-0.3740835630436944,99.6259164369563,1217000,793600,12010600,12212422.050062891,11913155.199627936
2015-07-27,2513,6949,1.2868916114665874,101.28689161146659,1389800,502600,11892400,11727941.651997993,12757454.941171262
2015-07-28,867,2682,-0.5612612750588482,99.43873872494115,536400,173400,10709800,10952509.689956393,10503500.669909315
2015-07-29,3173,7089,0.18854531545229847,100.1885453154523,1417800,634600,12052400,12651338.618527608,12802174.870889448
2015-07-30,3148,2574,-0.06778224387195218,99.93221775612805,514800,629600,11144400,11804508.93108427,11750283.135986708
2015-07-31,3147,7178,-0.9983178180126622,99.00168218198733,1435600,629400,12065000,12985585.97777212,12186931.723361991
2015-08-01,6618,3874,-0.5450371525436343,99.45496284745637,774800,1323600,12098400,12287821.233747901,11851791.511712994
2015-08-02,1173,5193,2.5090698740304003,102.5090698740304,1038600,234600,11273200,10689905.462341752,12697161.361566072
2015-08-03,8258,7017,-1.4757391521846432,98.52426084781536,1403400,1651600,13055000,12071339.479452008,10890748.157704294
2015-08-04,4768,5022,-1.0230452481407164,98.97695475185928,1004400,953600,11958000,12331391.329023212,11512955.13051064
2015-08-05,6410,6931,0.4947253988054015,100.4947253988054,1386200,1282000,12668200,13151410.448348178,13547190.7673925
2015-08-06,4399,4507,0.534406646337713,100.53440664633771,901400,879800,11781200,12262070.227247436,12689595.544317607
2015-08-07,1031,5943,0.1079734203925331,100.10797342039254,1188600,206200,11394800,11080534.722924445,11166913.459238471
2015-08-08,6555,6380,0.28093630352009946,100.2809363035201,1276000,1311000,12587000,11843439.361073008,12068188.403889088
2015-08-09,7369,6207,0.0897015410015488,100.08970154100155,1241400,1473800,12715200,13065784.390365025,13137545.623166265
2015-08-10,5329,5911,-0.8055394267716932,99.19446057322831,1182200,1065800,12248000,11844131.811550252,11199700.270132897
2015-08-11,6277,5063,-0.5975624901487255,99.40243750985127,1012600,1255400,12268000,12600268.36159676,12122218.369477779
2015-08-12,1444,6252,-0.3506338717337471,99.64936612826625,1250400,288800,11539200,10845386.342093296,10564879.2447063
2015-08-13,2001,3112,0.6953965291395103,100.69539652913951,622400,400200,11022600,10569147.43131479,11125464.6546264
2015-08-14,97,5307,-0.04366339166378402,99.95633660833622,1061400,19400,11080800,11843475.939738465,11808545.226407439
2015-08-15,7323,6692,-0.4288210229221611,99.57117897707784,1338400,1464600,12803000,13649813.536031807,13306756.717694078
2015-08-16,5387,7033,-2.5451438252791214,97.45485617472087,1406600,1077400,12484000,12506696.9568306,10470581.896607302
2015-08-17,5040,7355,1.252807784434712,101.25280778443471,1471000,1008000,12479000,11448191.786238447,12450438.013786217
2015-08-18,321,6511,-0.418878685275962,99.58112131472404,1302200,64200,11366400,11308496.813772267,10973393.865551498
2015-08-19,8732,4258,0.4656598800337109,100.46565988003371,851600,1746400,12598000,11768657.989317179,12141185.893344147
2015-08-20,9272,5200,1.0365874151674639,101.03658741516746,1040000,1854400,12894400,13477172.72889858,14306442.66103255
2015-08-21,1396,5077,-0.27385198154277685,99.72614801845722,1015400,279200,11294600,12003799.380915945,11784717.795681724
2015-08-22,2691,2638,0.7447933171665649,100.74479331716657,527600,538200,11065800,11709405.238843625,12305239.892576877
2015-08-23,3624,5033,0.058401039165717324,100.05840103916572,1006600,724800,11731400,11204950.424379215,11251671.255711788
2015-08-24,2061,2751,-1.0989937819807487,98.90100621801925,550200,412200,10962400,11476552.973612959,10597357.94802836
2015-08-25,5143,3066,-0.9030539243851106,99.0969460756149,613200,1028600,11641800,11603653.428238556,10881210.288730467
2015-08-26,1834,6555,1.771577504637306,101.7715775046373,1311000,366800,11677800,11567974.761746956,12985236.765456801
2015-08-27,6882,5433,-0.4950465463960876,99.50495345360392,1086600,1376400,12463000,11077234.847204449,10681197.61008758
2015-08-28,9330,5011,-2.8396457370384764,97.16035426296152,1002200,1866000,12868200,11508302.432134995,9236585.842504214
2015-08-29,3375,4600,0.161013655188706,100.16101365518871,920000,675000,11595000,11820788.663634596,11949599.58778556
2015-08-30,1793,2614,-0.49746136348709935,99.5025386365129,522800,358600,10881400,11535889.264760455,11137920.173970776
