solID,fb_alphas,fb_gammas,fb_thetas,tv_alphas,tv_gammas,tv_thetas,mape,nrmse,decomp.rssd,rsq_train,pos,lambda,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
1_103_1,1.96381965905749,0.939809747662277,0.0288813699649643,1.29420335991691,0.944851958518736,0.078563896881845,0,0.0273381914727908,0.117735097610304,0.985365133233902,1,66732.535095273,0.162925004959106,121.314068078995,1,103,1,1,613,FALSE,TRUE,37
1_103_2,1.98688192791623,0.819499653390053,0.000971252244330101,1.21648323448886,0.74098144837836,0.08316715904925,0,0.0339678411231464,0.0843636386911376,0.97740641734831,1,66673.004950334,0.146929979324341,121.46199798584,2,103,1,1,614,FALSE,TRUE,42
1_103_3,1.97197595579943,0.87812101297661,0.00139658419090338,1.28829421945955,0.663663857608096,0.0785671838481035,0,0.0339474292468787,0.0865612939546717,0.977433562956241,1,66713.2315524215,0.144930839538574,121.608929157257,3,103,1,1,615,FALSE,TRUE,41
1_103_4,1.94612009876287,0.997923101851848,0.00286195749591407,1.36565136858802,0.767469460322034,0.0362833502725711,0,0.0264873167736519,0.11843844122452,0.986261948434154,1,66774.7158137906,0.162925004959106,121.773851156235,4,103,1,1,616,FALSE,TRUE,30
1_103_5,1.88703163688749,0.988208110952253,0.0105747206342118,0.824117554801291,0.821729705388363,0.0964548728041454,0,0.0446655773494859,0.0226377554274471,0.960934344553402,1,73255.8021213457,0.144913196563721,121.919761180878,5,103,1,1,617,FALSE,TRUE,48
1_103_6,1.97098864261253,0.992044536137731,0.0375621182035488,1.56827339537636,0.940888483291326,0.0505233237359823,0,0.0204607835403126,0.169040642490969,0.991802267684952,1,60817.1525810218,0.145928859710693,122.066689968109,6,103,1,1,618,FALSE,TRUE,33
1_104_1,1.97200685318828,0.91032617943845,0.0142363154256461,0.820723083252607,0.930549673749599,0.0735364911788731,0,0.0426572825424267,0.00982824717289412,0.964368378841838,1,73237.8463117638,0.147784948348999,122.410565137863,1,104,1,1,619,FALSE,TRUE,30
1_104_2,1.909485484791,0.950736100600782,0.00850813072350044,1.32563624074354,0.782774257469314,0.0575633488491631,0,0.0283257561795165,0.119822286313537,0.984288695842719,1,66735.8234367705,0.146229028701782,122.55779504776,2,104,1,1,620,FALSE,TRUE,43
1_104_3,1.99630587709691,0.891720697893683,0.0136999078097965,0.868196623477189,0.65773708687361,0.0512651804572,0,0.0456159647809789,0.00389324958210408,0.959254191427494,1,73233.8590192334,0.146022081375122,122.704817056656,3,104,1,1,621,FALSE,TRUE,24
1_104_4,1.97273082639567,0.956825176473142,0.0282911381246403,1.49072127243673,0.858500868400426,0.0221373781071788,0,0.0211914186266142,0.16023170242432,0.991206348039668,1,60815.9786573358,0.187140941619873,122.89395904541,4,104,1,1,622,FALSE,TRUE,32
1_104_5,1.99269281730983,0.986187323020323,0.0355109583302766,1.38404651700058,0.653940570865188,0.0422103083976436,0,0.0306203180052525,0.111871607853126,0.98164017215481,1,66754.2168212416,0.144822120666504,123.039779186249,5,104,1,1,623,FALSE,TRUE,42
1_104_6,1.94353457340375,0.928318753192812,0.0290872683094702,0.809282344914317,0.992595333615338,0.0942236907484734,0,0.0432112876124156,0.0128408145956659,0.963436848121738,1,73224.0679934253,0.145001888275146,123.185781002045,6,104,1,1,624,FALSE,TRUE,37
1_105_1,1.97733183580434,0.905216882957789,0.00590695934375981,0.889489038253451,0.947414734385052,0.0924237843856494,0,0.0405625927265634,0.00167693181610237,0.967781848076503,1,73238.6631714426,0.149403095245361,123.537129163742,1,105,1,1,625,FALSE,TRUE,12
1_105_2,1.95696255375743,0.913646465765712,0.0177608864175455,0.949930620440783,0.900915412382868,0.081870880937494,0,0.0382285821248584,0.0301996765793844,0.971382901893456,1,66726.5483516571,0.144499063491821,123.68262720108,2,105,1,1,626,FALSE,TRUE,24
1_105_3,1.9163133911931,0.878918635504508,0.000639987606060085,1.59745854911689,0.75032094556816,0.103283276961303,0,0.0277884373430488,0.149038833341406,0.984879106247464,1,66693.1931393538,0.164921045303345,123.849547147751,3,105,1,1,627,FALSE,TRUE,58
1_105_4,1.99881511482736,0.92435701974037,0.00798738368904313,0.719894823327485,0.593741711300511,0.0990139204358272,0,0.0516694812072022,0.0991990758629197,0.947722186731129,1,73259.0785769952,0.147932052612305,123.99847817421,4,105,1,1,628,FALSE,FALSE,
1_105_5,1.96289006408182,0.930582608463964,0.000984280047189786,0.596736249655117,0.559652543572061,0.0899080348429086,0,0.055783051421523,0.150487971196004,0.939066833787777,0,80393.6905390788,0.144967794418335,124.1444439888,5,105,1,1,629,FALSE,FALSE,
1_105_6,1.99974504988823,0.923544790339137,0.0348409800940269,1.36826046733689,0.892111187806564,0.0735858215024147,0,0.0256583423045842,0.127176163413788,0.98710841250247,1,60797.1209812282,0.167918920516968,124.314327001572,6,105,1,1,630,FALSE,TRUE,36
1_106_1,1.91647618053299,0.733839751407622,0.0170041572892596,0.960509270455247,0.888385257973205,0.0642404022959493,0,0.0387488369675576,0.0752659600113746,0.970598698551833,1,66562.9241658956,0.147931098937988,124.645171165466,1,106,1,1,631,FALSE,TRUE,49
1_106_2,1.93677387535645,0.938320277988216,0.0183383344506385,1.33014944837424,0.8536901196918,0.096493685633075,0,0.029317415277417,0.112468090944116,0.983169362401414,1,66734.1332843401,0.16492486000061,124.811094999313,2,106,1,1,632,FALSE,TRUE,41
1_106_3,1.98261742600448,0.979499542113994,0.0248776307714397,1.48681721768119,0.773262494882272,0.05426998035066,0,0.0250522556130672,0.135725236819022,0.987710254777216,1,66764.4793280081,0.145931005477905,124.958024978638,3,106,1,1,633,FALSE,TRUE,37
1_106_4,1.95500998317588,0.912867770637998,0.00334364611389506,1.72147208518055,0.967723791626076,0.123471410787687,0,0.0261590445376966,0.172088863931416,0.98660036508603,1,66730.2310634715,0.147929906845093,125.107953071594,4,106,1,1,634,FALSE,TRUE,57
1_106_5,1.97049688228405,0.893678836235585,0.00909717123724446,1.47660064233693,0.852614935908722,0.09203337166849,0,0.0262903259507598,0.136149772718708,0.986465533161378,1,66721.8560415311,0.146932125091553,125.257884025574,5,106,1,1,635,FALSE,TRUE,46
1_106_6,1.98889309543731,0.885186589478719,0.00238314998148779,0.987392587248485,0.873102948266759,0.0609844301970595,0,0.0371883161419672,0.0409784614485802,0.972919153235028,1,73229.5022875873,0.167925119400024,125.42680811882,6,106,1,1,636,FALSE,TRUE,26
1_107_1,1.95160099411091,0.991192846390865,0.0377917334754946,1.19650768917456,0.632727694270602,0.0445996042310761,0,0.0361359607717968,0.0831487203350373,0.974430135690676,1,66740.1373910258,0.146944999694824,125.753679990768,1,107,1,1,637,FALSE,TRUE,47
1_107_2,1.9364047511258,0.975201007466062,0.0167129810278194,0.912018098937809,0.821184480388607,0.0894871203936679,0,0.0409386070374976,0.00488092728082521,0.967181756421479,1,66755.4071554651,0.164929151535034,125.920607089996,2,107,1,1,638,FALSE,TRUE,19
1_107_3,1.99897968602087,0.873073061989008,0.00198766424302868,1.78409172135005,0.965292030727851,0.105239701787398,0,0.0237807525035338,0.182336437172839,0.988926105102941,1,60791.9535212335,0.143938064575195,126.065544128418,3,107,1,1,639,FALSE,TRUE,49
1_107_4,1.97602648357787,0.94966031123082,0.0219889607931365,1.06730988664488,0.896407686341734,0.0768366372318996,0,0.0340623399159541,0.0580828788628338,0.977280531445619,1,66750.2165794282,0.14493989944458,126.212481975555,4,107,1,1,640,FALSE,TRUE,26
1_107_5,1.945633592718,0.933898215113529,0.022892435696573,1.08010308007709,0.688712634215866,0.107778948068619,0,0.0406770775583554,0.0372803100387107,0.967599724859218,1,73236.7088584578,0.167933940887451,126.382415056229,5,107,1,1,641,FALSE,TRUE,41
1_107_6,1.96784533189955,0.816038442805552,0.0212935026421627,1.49639654007627,0.806534274844392,0.052637135353503,0,0.0251105625433026,0.163517547516681,0.987652981594804,1,66656.9510282553,0.144917011260986,126.528373003006,6,107,1,1,642,FALSE,TRUE,52
1_108_1,1.95234137543181,0.997418861107866,0.034540894409796,1.29420335991691,0.944851958518736,0.078563896881845,0,0.0272887688523589,0.115114463650367,0.985417999911097,1,66749.4806428247,0.171885013580322,126.883164167404,1,108,1,1,643,FALSE,TRUE,34
1_108_2,1.98688192791623,0.819499653390053,0.000971252244330101,1.7185589779709,0.919209505801721,0.08316715904925,0,0.0223732516995669,0.184652658382596,0.99019816408257,1,60749.9589543117,0.150938987731934,127.036075115204,2,108,1,1,644,FALSE,TRUE,47
1_108_3,1.9730202375806,0.974284905257882,0.0209605429669002,1.40912585394242,0.708171925415275,0.0785671838481035,0,0.0297002997096045,0.108615418269967,0.982726876629547,1,66763.1998795356,0.146934986114502,127.184009075165,3,108,1,1,645,FALSE,TRUE,38
1_108_4,1.94612009876287,0.997923101851848,0.00286195749591407,1.23942359631842,0.767469460322034,0.0362833502725711,0,0.0297261627807057,0.0958747789927826,0.982696780601461,1,66774.7158137906,0.175925016403198,127.360934019089,4,108,1,1,646,FALSE,TRUE,29
1_108_5,1.99932318797146,0.982432831620896,0.0304514771554548,0.824117554801291,0.821729705388363,0.0964548728041454,0,0.0453938381614544,0.0362813816377892,0.959650048120713,1,80416.3142360316,0.184640884399414,127.546571969986,5,108,1,1,647,FALSE,TRUE,58
1_108_6,1.97098864261253,0.958464142311708,0.0120817296558207,1.56827339537636,0.940888483291326,0.0505233237359823,0,0.0197636349346695,0.163929816252263,0.992351384001335,1,60829.4415335859,0.15554690361023,127.704118013382,6,108,1,1,648,FALSE,TRUE,27
1_109_1,1.97200685318828,0.91032617943845,0.0142363154256461,0.820723083252607,0.939123780895717,0.0381660046878362,0,0.0416289992292175,0.0107147562244508,0.966065523631161,1,66731.5979031713,0.154925107955933,128.080938100815,1,109,1,1,649,FALSE,TRUE,31
1_109_2,1.909485484791,0.950736100600782,0.01289893815637,1.21952859471206,0.987730427086207,0.0575633488491631,0,0.0269819832853687,0.116393720843669,0.985744024214509,1,66734.8090017669,0.14992880821228,128.232867002487,2,109,1,1,650,FALSE,TRUE,34
1_109_3,1.99630587709691,0.891720697893683,0.0222590401675701,0.868196623477189,0.65773708687361,0.0512651804572,0,0.0457322173863745,0.000714548814769658,0.959046244831586,1,73227.1355392344,0.154933929443359,128.38880109787,3,109,1,1,651,FALSE,TRUE,11
1_109_4,1.97273082639567,0.996673766120023,0.0128903196699598,1.5740526904992,0.568954858243455,0.0221373781071788,0,0.0298991362258293,0.128486111324387,0.982494823459296,1,66779.7355940826,0.176746129989624,128.56654715538,4,109,1,1,652,FALSE,TRUE,50
1_109_5,1.99697525752378,0.952993564041157,0.0355109583302766,1.38404651700058,0.653940570865188,0.0422103083976436,0,0.0307531385084362,0.115050400856014,0.981480549358154,1,66738.9396343288,0.150928020477295,128.719474077225,5,109,1,1,653,FALSE,TRUE,45
1_109_6,1.97559498088296,0.930757778402768,0.0108378255411857,0.911641303920122,0.817412576342939,0.0608085380271978,0,0.0401114269280018,0.0150978045211782,0.968494568292463,1,66746.5373312366,0.151926040649414,128.872400045395,6,109,1,1,654,FALSE,TRUE,27
1_10_1,1.40562314806268,0.666437840029159,0.0977107643993942,1.26845088700816,0.540010908097539,0.121694640938489,0,0.0494139593321244,0.23359375002483,0.952186722122306,1,87395.2953269109,0.160429954528809,10.4348530769348,1,10,1,1,55,FALSE,FALSE,
1_10_2,0.676150742585184,0.736183226517652,0.12981648181437,1.08644418878745,0.852900451204116,0.0888827282536558,0,0.0457184832036918,0.449620600470875,0.95907083939218,0,72171.4895988931,0.16792106628418,10.6047730445862,2,10,1,1,56,FALSE,FALSE,
1_10_3,1.26689711497259,0.700450630811997,0.0502458581565176,0.850259932613855,0.689939955445728,0.0542788203771247,0,0.049239350482849,0.197526680320088,0.952524030495301,0,72725.4425682302,0.162074089050293,10.7688481807709,3,10,1,1,57,FALSE,TRUE,98
1_10_4,1.26517702570115,0.797349570866754,0.0769844253041836,1.39391007640814,0.869417790299827,0.0750053073661088,0,0.0325296867460754,0.314609383253347,0.979279082887802,1,66248.4418275356,0.177757024765015,10.9485991001129,4,10,1,1,58,FALSE,FALSE,
1_10_5,1.26242476947574,0.635258495949601,0.120975072534582,0.924303393484431,0.46324952462641,0.0870489635486798,0,0.0574746876705027,0.21158964913726,0.935315168528049,0,79390.5828917234,0.178916931152344,11.1295139789581,5,10,1,1,59,FALSE,FALSE,
1_10_6,1.05588256835093,0.698908610033178,0.120063583559748,0.756440140191439,0.570163783520157,0.0820338180050471,0,0.0586354060428979,0.228597686890711,0.932676128086897,0,87121.4043014783,0.15492582321167,11.2864379882813,6,10,1,1,60,FALSE,FALSE,
1_110_1,1.98693248468218,0.944762875230293,0.0117907764551119,0.667781574857686,0.947414734385052,0.0924237843856494,0,0.0483224583510466,0.0906547965002184,0.954275680363693,1,73266.7700599184,0.151078939437866,129.236381053925,1,110,1,1,655,FALSE,TRUE,90
1_110_2,1.94342884204712,0.997297017366445,0.040617277863858,1.32302812055269,0.900915412382868,0.109007161613049,0,0.0300576800062738,0.110285045353963,0.982308684627422,1,66734.66912304,0.151927947998047,129.390308141708,2,110,1,1,656,FALSE,TRUE,41
1_110_3,1.97598237661716,0.878918635504508,0.0116565583192229,1.1989015333196,0.701734677726865,0.0793314276909452,0,0.0350505492736841,0.0761385114989315,0.975943144062317,1,66713.1349443131,0.173917055130005,129.565227031708,3,110,1,1,657,FALSE,TRUE,41
1_110_4,1.99610978429707,0.92435701974037,0.0322740616207935,1.76854563964702,0.650743252655492,0.0716486425007576,0,0.0256137672481668,0.159682339207222,0.987153165517499,1,60800.5950364403,0.147929191589355,129.714155197144,4,110,1,1,658,FALSE,TRUE,52
1_110_5,1.97812824464796,0.948455187035945,0.000984280047189786,0.596736249655117,0.559652543572061,0.0899080348429086,0,0.0556995654730201,0.155366599180298,0.939249084717063,0,80412.361670995,0.156925916671753,129.872081041336,5,110,1,1,659,FALSE,FALSE,
1_110_6,1.99974504988823,0.983047439549306,0.0128376340407369,1.32623293782615,0.776885724117247,0.0735858215024147,0,0.028981386181155,0.0941605367294831,0.983552968693,1,66781.3704550294,0.175888061523438,130.04923915863,6,110,1,1,660,FALSE,TRUE,24
1_111_1,1.9117886375293,0.624085395864287,0.0170041572892596,0.960509270455247,0.888385257973205,0.0420185038833835,0,0.0408255914228776,0.107442550076881,0.967362703196055,1,80007.9390994015,0.153927087783813,130.394077062607,1,111,1,1,661,FALSE,TRUE,63
1_111_2,1.96922024371476,0.948847218794041,0.0171771502218537,1.33014944837424,0.8536901196918,0.096493685633075,0,0.0291376077484213,0.10467960027771,0.983375178300181,1,66751.6768352127,0.182916164398193,130.577992200851,2,111,1,1,662,FALSE,TRUE,33
1_111_3,1.94767503470141,0.7534630601142,0.00741915357290475,1.67056178067437,0.705860810763213,0.05426998035066,0,0.0258577015034501,0.184118021438958,0.986907305128645,1,66595.1834516342,0.162920951843262,130.742912054062,3,111,1,1,663,FALSE,TRUE,60
1_111_4,1.89175833491985,0.691054774747289,0.00334364611389506,1.72147208518055,0.967723791626076,0.0963852425698922,0,0.0260572656282137,0.222259997620291,0.986704432121686,1,66503.6465487437,0.165925979614258,130.909837007523,4,111,1,1,664,FALSE,FALSE,
1_111_5,1.97049688228405,0.893678836235585,0.00909717123724446,0.967244855841816,0.953914874492455,0.0989114825689049,0,0.0376697827330896,0.0276529885398887,0.972213397913508,1,66721.8560415311,0.179479837417603,131.091317176819,5,111,1,1,665,FALSE,TRUE,17
1_111_6,1.98282413750483,0.909348386607826,0.00238314998148779,1.01546768460408,0.946743005972168,0.0777292095998421,0,0.0355610982398171,0.0435597077211405,0.975237211919473,1,73244.7201040113,0.15892481803894,131.251240968704,6,111,1,1,666,FALSE,TRUE,19
1_112_1,1.98220017084756,0.984612138224311,0.0358141767818615,1.57036524026113,0.632727694270602,0.0445996042310761,0,0.0281452054059586,0.137601581510609,0.984488347880666,1,66749.887673542,0.174916982650757,131.616070985794,1,112,1,1,667,FALSE,TRUE,51
1_112_2,1.9648617148647,0.99224598994403,0.0281055076370666,1.34541518969826,0.821184480388607,0.0877823430174028,0,0.0288816720712693,0.107548499492607,0.983665950160597,1,66761.0996927692,0.155925989151001,131.773993968964,2,112,1,1,668,FALSE,TRUE,35
1_112_3,1.97830014775141,0.942133117389377,0.050886639822755,1.44490388797141,0.87982091733929,0.103164939105388,0,0.0283036767386139,0.136874655678041,0.984313179680636,1,66691.5902659146,0.155472040176392,131.930466175079,3,112,1,1,669,FALSE,TRUE,52
1_112_4,1.98792697329039,0.927404927629685,0.0219889607931365,0.724573626711723,0.901325627703978,0.101006152481023,0,0.0472394820552632,0.0668863228445616,0.956302210757612,1,73248.6373592244,0.149930000305176,132.082394123077,4,112,1,1,670,FALSE,TRUE,80
1_112_5,1.945633592718,0.933898215113529,0.022892435696573,1.61323601495656,0.766924686732645,0.0606635828760648,0,0.0231419373755817,0.162751096275326,0.989513063478103,1,60802.4023369947,0.173919200897217,132.258313179016,5,112,1,1,671,FALSE,TRUE,41
1_112_6,1.99094200530482,0.959342962550099,0.018789588140979,1.49639654007627,0.806534274844392,0.052637135353503,0,0.0230258542770946,0.139677575034861,0.989618007403387,1,60831.9034527629,0.151947975158691,132.411260128021,6,112,1,1,672,FALSE,TRUE,29
1_113_1,1.96353673668685,0.997418861107866,0.0560019269480527,1.61733359221957,0.656486779861612,0.0997860579484465,0,0.0306554474450496,0.138056737198654,0.981598021028816,1,66699.6693914304,0.152927875518799,132.777065992355,1,113,1,1,673,FALSE,TRUE,55
1_113_2,1.98688192791623,0.915584560907328,0.017463600713294,1.85324130938251,0.941499808575394,0.092901592581375,0,0.02308001885392,0.194975187121512,0.989569106057006,1,60809.0649229138,0.148927927017212,132.927994966507,2,113,1,1,674,FALSE,TRUE,51
1_113_3,1.9730202375806,0.974284905257882,0.0209605429669002,1.19371747074684,0.774885954290767,0.0279396785615321,0,0.0309595061045505,0.0957397370133703,0.981231167489754,1,66763.1998795356,0.149924993515015,133.07962012291,3,113,1,1,675,FALSE,TRUE,31
1_113_4,1.94612009876287,0.997923101851848,0.00286195749591407,1.51049587678056,0.619160894115409,0.0275417946581627,0,0.0285276993210311,0.126563918441797,0.98406387571765,1,66774.7158137906,0.177917003631592,133.258536100388,4,113,1,1,676,FALSE,TRUE,46
1_113_5,1.97083585977408,0.898426007579516,0.0105747206342118,0.824117554801291,0.821729705388363,0.0964548728041454,0,0.0454599937757721,0.0276535095995077,0.959532352808024,1,80370.3189335657,0.148937940597534,133.409466028214,5,113,1,1,677,FALSE,TRUE,54
1_113_6,1.97098864261253,0.958464142311708,0.0120817296558207,1.56827339537636,0.940888483291326,0.0532054995794734,0,0.0199119670333571,0.163124860844733,0.99223614277337,1,60829.4415335859,0.15192699432373,133.562391042709,6,113,1,1,678,FALSE,TRUE,26
1_114_1,1.98173480209735,0.91032617943845,0.0142363154256461,0.820723083252607,0.930549673749599,0.0735364911788731,0,0.0426339857749957,0.0116533766427675,0.964407287786187,1,73241.4119014331,0.150930881500244,133.938215017319,1,114,1,1,679,FALSE,TRUE,34
1_114_2,1.84962390837057,0.950736100600782,0.01289893815637,1.21952859471206,0.66040395235357,0.035576208133866,0,0.0342510079072166,0.11012698600194,0.97702815256719,1,66712.7655017133,0.152928113937378,134.092142105103,2,114,1,1,680,FALSE,TRUE,48
1_114_3,1.99630587709691,0.891720697893683,0.0136999078097965,0.868196623477189,0.65773708687361,0.0427999997568435,0,0.0456451678414828,0.00118623642802376,0.959202004295081,1,73233.8590192334,0.173916101455688,134.267058134079,3,114,1,1,681,FALSE,TRUE,14
1_114_4,1.97273082639567,0.996673766120023,0.020200428532764,1.56387415420989,0.930608016685837,0.00276360523059995,0,0.0185482890735545,0.175258602556348,0.993263149302055,1,60842.6250375797,0.152927160263062,134.420986175537,4,114,1,1,682,FALSE,TRUE,17
1_114_5,1.94218278437318,0.986187323020323,0.0355109583302766,1.35811879995766,0.813948483597097,0.0576476032368547,0,0.0272007223759362,0.127856466826845,0.985511944970306,1,66739.2302521985,0.15192985534668,134.57391500473,5,114,1,1,683,FALSE,TRUE,41
1_114_6,1.98037415302978,0.873638119370389,0.0173559710316466,1.08023796266569,0.969396803206696,0.0608085380271978,0,0.0319545556615007,0.080632371640301,0.980005305310515,1,66708.3099610288,0.179475069046021,134.754388093948,6,114,1,1,684,FALSE,TRUE,25
1_115_1,1.95453648965918,0.951478953995497,0.0168868541646575,0.889489038253451,0.947414734385052,0.0924237843856494,0,0.0405502320650004,0.0042259096932224,0.967801480795605,1,73256.4507915224,0.144928932189941,135.087229967117,1,115,1,1,685,FALSE,TRUE,17
1_115_2,1.9828868510437,0.997297017366445,0.040617277863858,1.32302812055269,0.907670888935113,0.0271523826582076,0,0.0248586766779757,0.13304789085435,0.987899446873703,1,66746.1919692626,0.16592288017273,135.254153013229,2,115,1,1,686,FALSE,TRUE,35
1_115_3,1.98975301001228,0.947164048561328,0.0162197823454395,0.917961318039794,0.814233562564652,0.102210658559261,0,0.0414380980575031,0.00703652905422207,0.966376041673765,1,66757.9200841461,0.147930145263672,135.403081178665,3,115,1,1,687,FALSE,TRUE,24
1_115_4,1.99881511482736,0.881203971219686,0.0071582486684291,1.29387690982224,0.857577738419433,0.075659628171688,0,0.0284940054017195,0.105393473510495,0.984101497636259,1,66723.251305585,0.146930932998657,135.551012039185,4,115,1,1,688,FALSE,TRUE,32
1_115_5,1.97124642598909,0.958328612068057,0.0369380242810677,1.334175042291,0.854924495806595,0.0899080348429086,0,0.0290119951063925,0.113624104750633,0.983518209016758,1,66731.3228627933,0.148931980133057,135.700942993164,5,115,1,1,689,FALSE,TRUE,40
1_115_6,1.99974504988823,0.923544790339137,0.0527403402200282,1.67347030385705,0.662505049454245,0.083340028501756,0,0.0286484899040098,0.152806504448387,0.9839286381052,1,66682.2428417789,0.173400163650513,135.875342130661,6,115,1,1,690,FALSE,TRUE,62
1_116_1,1.91725660034552,0.669606554085788,0.0170041572892596,0.960509270455247,0.888385257973205,0.0416741679450615,0,0.0389200529394154,0.0977928336164863,0.970338298788908,1,66487.8686457226,0.155925989151001,136.220178127289,1,116,1,1,691,FALSE,TRUE,57
1_116_2,1.96922024371476,0.948847218794041,0.00724362089150739,1.63002450826376,0.705717460606727,0.101884976098861,0,0.0278412534077514,0.133085491099794,0.984821572601591,1,66755.4752774044,0.154927015304565,136.394096136093,2,116,1,1,692,FALSE,TRUE,46
1_116_3,1.98261742600448,0.979499542113994,0.000277609135449023,1.16896501657057,0.948928612251472,0.05426998035066,0,0.0284019966548758,0.0819917279162233,0.984204006183216,1,66777.6471102935,0.151927947998047,136.547024011612,3,116,1,1,693,FALSE,TRUE,6
1_116_4,1.9665934442963,0.912867770637998,0.00334364611389506,1.72147208518055,0.868214302739769,0.0833857957125981,0,0.0229803399102636,0.17256982457441,0.989659010251539,1,66734.2970211072,0.151917934417725,136.701951026917,4,116,1,1,694,FALSE,TRUE,44
